TUCASEID,TR1INTST,TR2INTST,TRFNLOUT,TRINCEN2,TUAVGDUR,TUA_ID,TUCPSDP,TUC_ID,TUDQUAL2,TUINCENT,TUINTDQUAL,TUINTID,TUINTRODATE,TUINTROPANMONTH,TUINTROPANYEAR,TULNGSKL,TUTOTACTNO,TUV_ID
20160111151840,1,1,001.001,0,49.7,KP73,1,CU98,-1,0,2,VV84,13,12,2015,0,29,CV85
20160111151842,4,7,195.001,0,-1,-1,1,-1,-1,0,-1,VV89,11,12,2015,0,-1,-1
20160111151846,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,VV81,06,12,2015,0,-1,-1
20160111151849,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,VV90,14,12,2015,0,-1,-1
20160111151852,1,1,001.001,0,130.9,-1,1,CU98,-1,0,2,LL95,13,12,2015,0,11,CB57
20160111151853,2,3,181.001,0,-1,-1,2,-1,-1,0,-1,VV90,03,12,2015,0,-1,-1
20160111151855,1,1,001.001,0,84.7,-1,1,CP98,-1,0,-1,VV89,18,12,2015,1,17,CB57
20160111151857,2,5,021.002,0,-1,-1,2,-1,-1,0,-1,CZ95,13,12,2015,0,-1,-1
20160111151858,2,4,194.001,0,-1,-1,1,-1,-1,0,-1,II91,07,12,2015,0,-1,-1
20160111151860,2,5,021.002,0,-1,-1,2,-1,-1,0,-1,CB57,06,12,2015,0,-1,-1
20160111151862,2,4,194.001,0,-1,-1,1,-1,-1,0,-1,VV84,29,11,2015,0,-1,-1
20160111151865,1,1,001.001,0,180,KP73,1,CR17,-1,0,2,UU78,23,11,2015,0,8,CB57
20160111151869,2,4,194.001,0,-1,-1,1,-1,-1,0,-1,LL97,23,11,2015,0,-1,-1
20160111151872,2,4,194.001,0,-1,-1,1,-1,-1,0,-1,LL97,26,11,2015,0,-1,-1
20160111151877,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,WW90,20,12,2015,0,-1,-1
20160111151878,2,4,188.001,0,-1,-1,1,-1,-1,0,-1,CM99,25,11,2015,0,-1,-1
20160111151884,3,6,020.015,0,-1,-1,2,-1,-1,0,-1,VV90,10,12,2015,0,-1,-1
20160111151885,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,ZS92,07,12,2015,0,-1,-1
20160111151886,2,3,231.001,0,240,-1,2,CU96,-1,0,-1,ZV97,06,12,2015,1,6,CB57
20160111151887,1,1,001.001,0,80,KP73,1,CU96,-1,0,2,WW90,17,12,2015,0,18,CB57
20160111151891,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,WW96,06,12,2015,0,-1,-1
20160111151894,3,6,021.003,0,-1,-1,1,-1,-1,0,-1,LL95,08,12,2015,0,-1,-1
20160111151895,2,3,181.001,0,-1,-1,2,-1,-1,0,-1,VV81,14,12,2015,0,-1,-1
20160111151896,4,7,195.001,0,-1,-1,2,-1,-1,0,-1,II91,14,12,2015,0,-1,-1
20160111151897,4,7,195.001,0,-1,-1,1,-1,-1,0,-1,WW99,29,11,2015,0,-1,-1
20160111151898,1,1,001.001,0,90,-1,2,CU96,-1,0,2,VV85,19,12,2015,0,16,CW50
20160111151899,1,1,001.001,0,72,-1,2,CB57,-1,0,2,LL97,11,12,2015,0,20,CV85
20160111151900,2,3,181.001,0,-1,-1,2,-1,-1,0,-1,VV90,24,11,2015,0,-1,-1
20160111151902,1,1,001.001,0,96,-1,1,CR17,-1,0,2,RR96,14,12,2015,0,15,CU51
20160111151904,2,4,194.001,0,-1,-1,2,-1,-1,0,-1,LL97,07,12,2015,0,-1,-1
20160111151905,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,LL95,11,12,2015,0,-1,-1
20160111151909,2,4,188.001,0,-1,-1,2,-1,-1,0,-1,CM99,28,11,2015,0,-1,-1
20160111151911,1,1,001.001,0,43.6,KP73,2,CR17,-1,0,2,VV89,18,12,2015,1,33,CU51
20160111151912,2,4,188.001,0,-1,-1,1,-1,-1,0,-1,VV81,14,12,2015,0,-1,-1
20160111151914,1,1,001.001,0,96,-1,2,CR17,-1,0,2,ZN94,12,12,2015,0,15,CU74
20160111151916,1,1,001.001,0,45,-1,2,CR17,-1,0,2,VV84,10,12,2015,0,32,CW50
20160111151922,1,1,001.001,0,80,-1,2,CR17,-1,0,2,VV87,17,12,2015,0,18,CU51
20160111151923,2,4,188.001,0,-1,-1,1,-1,-1,0,-1,VV82,27,11,2015,0,-1,-1
20160111151925,1,1,001.001,0,240,-1,2,CR17,-1,0,2,QQ94,20,12,2015,0,6,CW50
20160111151926,2,3,181.001,0,-1,-1,2,-1,-1,0,-1,QQ96,13,12,2015,0,-1,-1
20160111151928,1,1,001.001,0,205.7,-1,1,CR17,-1,0,2,RR98,14,12,2015,0,7,CW50
20160111151930,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,CM99,13,12,2015,0,-1,-1
20160111151931,4,7,195.001,0,-1,-1,1,-1,-1,0,-1,VV87,02,12,2015,0,-1,-1
20160111151937,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,WW96,24,11,2015,0,-1,-1
20160111151938,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,VV81,20,12,2015,0,-1,-1
20160111151940,1,1,001.001,0,130.9,-1,1,CR17,-1,0,2,VV85,20,12,2015,0,11,CW50
20160111151942,2,4,194.001,1,-1,-1,2,-1,-1,0,-1,CM58,12,12,2015,0,-1,-1
20160111151944,3,6,021.003,0,-1,-1,1,-1,-1,0,-1,WW98,11,12,2015,0,-1,-1
20160111151945,2,4,194.001,0,-1,-1,1,-1,-1,0,-1,RR96,14,12,2015,0,-1,-1
20160111151949,4,7,193.001,0,-1,-1,1,-1,-1,0,-1,II92,07,12,2015,0,-1,-1
20160111151950,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,VV90,13,12,2015,0,-1,-1
20160111151953,2,5,024.001,0,-1,-1,2,-1,-1,0,-1,ZN94,23,11,2015,1,-1,-1
20160111151955,2,5,021.002,0,-1,-1,2,-1,-1,0,-1,II91,07,12,2015,0,-1,-1
20160111151956,4,7,195.001,0,-1,-1,2,-1,-1,0,-1,WW94,05,12,2015,0,-1,-1
20160111151959,2,3,181.001,0,-1,-1,2,-1,-1,0,-1,II92,28,11,2015,0,-1,-1
20160111151961,4,7,195.001,0,-1,-1,1,-1,-1,0,-1,RR96,16,12,2015,0,-1,-1
20160111151964,2,4,194.001,0,-1,-1,1,-1,-1,0,-1,II91,13,12,2015,0,-1,-1
20160111151967,2,4,194.001,0,-1,-1,2,-1,-1,0,-1,ZN94,25,11,2015,0,-1,-1
20160111151970,1,1,001.001,0,96,-1,1,CR17,-1,0,2,CM99,19,12,2015,0,15,CW50
20160111151971,2,5,021.002,0,-1,-1,2,-1,-1,0,-1,LL95,10,12,2015,0,-1,-1
20160111151973,1,1,001.001,0,72,-1,2,CR17,-1,0,2,II91,10,12,2015,0,20,CW50
20160111151975,4,7,195.001,0,-1,-1,1,-1,-1,0,-1,LL97,30,11,2015,0,-1,-1
20160111151978,2,4,194.001,0,-1,-1,1,-1,-1,0,-1,LL95,06,12,2015,0,-1,-1
20160111151979,1,1,001.001,0,144,-1,2,-1,-1,0,2,VV90,13,12,2015,0,10,-1
20160111151982,4,7,195.001,0,-1,-1,2,-1,-1,0,-1,VV90,13,12,2015,0,-1,-1
20160111151983,2,4,188.001,0,-1,-1,1,-1,-1,0,-1,CZ95,16,12,2015,0,-1,-1
20160111151984,2,4,188.001,0,-1,-1,2,-1,-1,0,-1,ZN94,30,11,2015,0,-1,-1
20160111151986,2,4,194.001,0,-1,-1,1,-1,-1,0,-1,VV90,13,12,2015,0,-1,-1
20160111151988,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,QQ95,06,12,2015,1,-1,-1
20160111151992,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,QQ94,30,11,2015,0,-1,-1
20160111151993,1,1,001.001,0,48,KP73,2,CR17,-1,0,2,RR96,02,12,2015,0,30,CU51
20160111151995,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,II91,15,12,2015,0,-1,-1
20160111151996,2,4,188.001,0,-1,-1,1,-1,-1,0,-1,LL97,14,12,2015,0,-1,-1
20160111151999,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,VV87,30,11,2015,1,-1,-1
20160111152000,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,VV87,28,11,2015,0,-1,-1
20160111152007,1,1,001.001,0,120,-1,1,CR17,-1,0,2,II91,03,12,2015,0,12,CU51
20160111152012,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,VV85,07,12,2015,0,-1,-1
20160111152017,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,VV87,27,11,2015,0,-1,-1
20160111152020,2,4,188.001,0,-1,-1,2,-1,-1,0,-1,VV87,26,11,2015,1,-1,-1
20160111152022,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,WW96,11,12,2015,0,-1,-1
20160111152024,4,7,195.001,0,-1,-1,2,-1,-1,0,-1,CI86,26,11,2015,0,-1,-1
20160111152027,2,4,194.001,0,-1,-1,2,-1,-1,0,-1,LL97,25,11,2015,0,-1,-1
20160111152030,1,1,001.001,0,80,-1,1,CR17,-1,0,2,LL97,29,11,2015,0,18,CU51
20160111152034,2,4,194.001,0,-1,-1,1,-1,-1,0,-1,VV90,30,11,2015,0,-1,-1
20160111152035,4,7,195.001,0,-1,-1,1,-1,-1,0,-1,VV90,01,12,2015,0,-1,-1
20160111152037,2,3,181.001,0,-1,-1,2,-1,-1,0,-1,ZA96,11,12,2015,0,-1,-1
20160111152038,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,ZA96,07,12,2015,0,-1,-1
20160111152039,2,3,231.001,1,60,-1,1,CR17,-1,0,2,CW50,01,12,2015,0,24,CU51
20160111152040,2,4,194.001,0,-1,-1,2,-1,-1,0,-1,VV90,01,12,2015,0,-1,-1
20160111152044,1,1,001.001,0,110.8,KP73,1,CR17,-1,0,2,WW98,18,12,2015,0,13,CU51
20160111152045,2,4,188.001,0,-1,-1,1,-1,-1,0,-1,VV87,27,11,2015,0,-1,-1
20160111152046,1,1,001.001,0,180,-1,2,CR17,-1,0,2,UU78,30,11,2015,0,8,CU51
20160111152047,2,4,188.001,0,-1,-1,1,-1,-1,0,-1,LL97,25,11,2015,0,-1,-1
20160111152054,2,3,181.001,0,-1,-1,2,-1,-1,0,-1,VV90,03,12,2015,0,-1,-1
20160111152059,2,5,021.002,0,-1,-1,1,-1,-1,0,-1,II91,13,12,2015,0,-1,-1
20160111152073,2,3,231.001,1,130.9,-1,1,CR17,-1,0,2,RR98,20,12,2015,0,11,CU51
20160111152074,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,ZA96,12,12,2015,0,-1,-1
20160111152075,1,1,001.001,0,90,-1,2,CR17,-1,0,2,ZG90,18,12,2015,0,16,CU51
20160111152078,2,3,231.001,0,205.7,-1,2,CR17,-1,0,-1,WW98,20,12,2015,0,7,CU74
20160111152079,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,II91,29,11,2015,0,-1,-1
20160111152080,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,II91,14,12,2015,0,-1,-1
20160111152096,2,3,181.001,0,-1,-1,2,-1,-1,0,-1,II91,06,12,2015,1,-1,-1
20160111152097,1,1,001.001,0,180,-1,1,CR17,-1,0,2,II91,14,12,2015,0,8,CU51
20160111152099,2,5,021.002,0,-1,-1,2,-1,-1,0,-1,QQ94,07,12,2015,0,-1,-1
20160111152100,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,ZN94,25,11,2015,0,-1,-1
20160111152101,2,4,188.001,0,-1,-1,1,-1,-1,0,-1,VV90,09,12,2015,0,-1,-1
20160111152102,2,3,181.001,0,-1,-1,2,-1,-1,0,-1,WW99,08,12,2015,0,-1,-1
20160111152110,1,1,001.001,0,45,-1,1,CR17,-1,0,2,ZS92,14,12,2015,0,32,CU74
20160111152116,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,VV90,30,11,2015,0,-1,-1
20160111152120,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,CB57,20,12,2015,0,-1,-1
20160111152123,2,3,231.001,0,65.5,KP73,2,CR17,-1,0,-1,CI86,24,11,2015,1,22,CU51
20160111152124,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,UU78,27,11,2015,0,-1,-1
20160111152129,4,7,195.001,0,-1,-1,2,-1,-1,0,-1,VV87,02,12,2015,0,-1,-1
20160111152131,1,1,001.001,0,45,-1,1,CR17,-1,0,2,WW94,20,12,2015,0,32,CU51
20160111152139,2,4,194.001,0,-1,-1,2,-1,-1,0,-1,QQ97,13,12,2015,0,-1,-1
20160111152142,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,II91,20,12,2015,0,-1,-1
20160111152145,1,1,001.001,0,180,-1,2,CU55,-1,0,2,CR17,07,12,2015,0,8,CU74
20160111152147,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,WW99,09,12,2015,0,-1,-1
20160111152148,2,4,194.001,0,-1,-1,1,-1,-1,0,-1,LL97,24,11,2015,0,-1,-1
20160111152151,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,CW50,12,12,2015,0,-1,-1
20160111152156,1,1,001.001,0,144,-1,1,CR17,-1,0,2,RR96,28,11,2015,0,10,CW50
20160111152157,1,1,001.001,0,130.9,-1,2,CR17,-1,0,2,WW99,16,12,2015,0,11,CU51
20160111152160,3,6,021.003,0,-1,-1,1,-1,-1,0,-1,II91,14,12,2015,0,-1,-1
20160111152165,4,7,195.001,0,-1,-1,1,-1,-1,0,-1,VV87,29,11,2015,1,-1,-1
20160111152170,2,3,179.001,0,-1,-1,2,-1,-1,0,-1,QQ95,14,12,2015,1,-1,-1
20160111152171,2,3,181.001,0,-1,-1,2,-1,-1,0,-1,WW94,05,12,2015,0,-1,-1
20160111152177,2,4,194.001,0,-1,-1,1,-1,-1,0,-1,VV84,26,11,2015,0,-1,-1
20160111152181,4,7,195.001,0,-1,-1,1,-1,-1,0,-1,LL95,06,12,2015,0,-1,-1
20160111152185,2,4,188.001,0,-1,-1,1,-1,-1,0,-1,II91,08,12,2015,0,-1,-1
20160111152186,1,1,001.001,0,60,-1,1,CR17,-1,0,2,VV90,13,12,2015,0,24,CW50
20160111152187,2,4,194.001,0,-1,-1,1,-1,-1,0,-1,WW96,04,12,2015,0,-1,-1
20160111152191,2,4,188.001,0,-1,-1,1,-1,-1,0,-1,LL97,05,12,2015,0,-1,-1
20160111152194,2,4,194.001,0,-1,-1,1,-1,-1,0,-1,ZN94,29,11,2015,0,-1,-1
20160111152195,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,VV90,24,11,2015,0,-1,-1
20160111152198,4,7,195.001,0,-1,-1,1,-1,-1,0,-1,LL95,13,12,2015,0,-1,-1
20160111152200,2,4,188.001,0,-1,-1,2,-1,-1,0,-1,VV90,23,11,2015,0,-1,-1
20160111152205,2,4,194.001,1,-1,-1,1,-1,-1,0,-1,VV87,05,12,2015,0,-1,-1
20160111152207,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,ZV97,09,12,2015,0,-1,-1
20160111152209,2,3,181.001,0,-1,-1,2,-1,-1,0,-1,WW96,14,12,2015,0,-1,-1
20160111152213,2,3,181.001,0,-1,-1,2,-1,-1,0,-1,LL97,08,12,2015,0,-1,-1
20160111152215,2,4,188.001,0,-1,-1,2,-1,-1,0,-1,VV82,29,11,2015,0,-1,-1
20160111152218,2,4,194.001,0,-1,-1,1,-1,-1,0,-1,WW94,06,12,2015,0,-1,-1
20160111152219,2,4,188.001,0,-1,-1,2,-1,-1,0,-1,VV90,06,12,2015,0,-1,-1
20160111152223,2,4,194.001,0,-1,-1,1,-1,-1,0,-1,VV85,14,12,2015,0,-1,-1
20160111152224,1,1,001.001,0,53.3,KP94,2,CR17,-1,0,2,QQ94,17,12,2015,0,27,CW50
20160111152225,1,1,001.001,0,72,-1,1,CR17,-1,0,2,VV85,20,12,2015,0,20,CY11
20160111152227,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,II96,25,11,2015,0,-1,-1
20160111152228,1,1,001.001,0,84.7,-1,1,CR17,-1,0,2,WW96,14,12,2015,0,17,CU55
20160111152232,2,3,181.001,0,-1,-1,2,-1,-1,0,-1,ZA96,18,12,2015,0,-1,-1
20160111152239,2,4,194.001,0,-1,-1,2,-1,-1,0,-1,CM99,09,12,2015,0,-1,-1
20160111152242,2,5,021.002,0,-1,-1,1,-1,-1,0,-1,CM58,12,12,2015,0,-1,-1
20160111152245,2,3,181.001,0,-1,-1,2,-1,-1,0,-1,VV87,16,12,2015,1,-1,-1
20160111152248,1,1,001.001,0,90,-1,2,CU74,-1,0,2,QQ94,04,12,2015,0,16,CU55
20160111152249,2,4,188.001,0,-1,-1,2,-1,-1,0,-1,QQ97,13,12,2015,0,-1,-1
20160111152254,1,1,001.001,0,75.8,KP94,1,CU55,-1,0,2,II92,20,12,2015,0,19,CY15
20160111152256,4,7,195.001,0,-1,-1,1,-1,-1,0,-1,VV87,27,11,2015,0,-1,-1
20160111152260,2,4,188.001,0,-1,-1,1,-1,-1,0,-1,VV90,23,11,2015,0,-1,-1
20160111152262,2,4,188.001,0,-1,-1,2,-1,-1,0,-1,WW96,07,12,2015,0,-1,-1
20160111152269,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,WW90,30,11,2015,0,-1,-1
20160111152272,2,3,181.001,0,-1,-1,2,-1,-1,0,-1,KP77,13,12,2015,1,-1,-1
20160111152279,2,5,021.002,0,-1,-1,2,-1,-1,0,-1,VV87,07,12,2015,1,-1,-1
20160111152280,2,4,194.001,0,-1,-1,1,-1,-1,0,-1,VV90,06,12,2015,0,-1,-1
20160111152284,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,QQ95,06,12,2015,0,-1,-1
20160111152285,2,4,188.001,0,-1,-1,1,-1,-1,0,-1,VV82,30,11,2015,0,-1,-1
20160111152287,2,4,188.001,0,-1,-1,2,-1,-1,0,-1,VV87,29,11,2015,1,-1,-1
20160111152288,4,7,195.001,0,-1,-1,1,-1,-1,0,-1,VV82,14,12,2015,0,-1,-1
20160111152291,2,3,232.001,0,480,KP94,2,CU74,-1,0,2,WW99,08,12,2015,0,3,CU55
20160111152292,2,5,021.002,0,-1,-1,2,-1,-1,0,-1,CM99,09,12,2015,0,-1,-1
20160111152293,4,7,195.001,0,-1,-1,1,-1,-1,0,-1,CM99,28,11,2015,0,-1,-1
20160111152296,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,RR98,10,12,2015,0,-1,-1
20160111152298,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,VV82,14,12,2015,0,-1,-1
20160111152299,1,1,001.001,0,84.7,KP94,2,CU74,-1,0,2,VV64,09,12,2015,0,17,CU51
20160111152304,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,WW94,12,12,2015,0,-1,-1
20160111152307,2,3,181.001,0,-1,-1,2,-1,-1,0,-1,QQ94,06,12,2015,0,-1,-1
20160111152308,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,LL97,06,12,2015,0,-1,-1
20160111152310,2,3,181.001,0,-1,-1,2,-1,-1,0,-1,WW96,27,11,2015,0,-1,-1
20160111152313,2,5,021.002,0,-1,-1,2,-1,-1,0,-1,VV85,03,12,2015,0,-1,-1
20160111152314,4,7,195.001,1,-1,-1,1,-1,-1,0,-1,VV84,06,12,2015,0,-1,-1
20160111152316,2,3,181.001,0,-1,-1,2,-1,-1,0,-1,CR17,16,12,2015,0,-1,-1
20160111152317,1,1,001.001,0,75.8,-1,1,CU74,-1,0,2,RR96,30,11,2015,0,19,CY15
20160111152318,2,4,188.001,0,-1,-1,2,-1,-1,0,-1,RR96,29,11,2015,0,-1,-1
20160111152322,2,3,181.001,0,-1,-1,2,-1,-1,0,-1,CI86,18,12,2015,0,-1,-1
20160111152324,1,1,001.001,0,240,-1,2,CU51,-1,0,2,ZS92,08,12,2015,0,6,CU74
20160111152325,1,1,001.001,0,75.8,KP94,1,CU51,-1,0,2,VV90,15,12,2015,0,19,CU74
20160111152326,2,3,181.001,0,-1,-1,2,-1,-1,0,-1,CM58,12,12,2015,0,-1,-1
20160111152327,1,1,001.001,0,62.6,KP94,1,CU51,-1,0,2,VV85,06,12,2015,0,23,CY15
20160111152329,4,7,195.001,0,-1,-1,1,-1,-1,0,-1,II92,30,11,2015,0,-1,-1
20160111152331,2,3,181.001,0,-1,-1,2,-1,-1,0,-1,VV82,27,11,2015,0,-1,-1
20160111152334,4,7,195.001,0,-1,-1,2,-1,-1,0,-1,QQ97,07,12,2015,0,-1,-1
20160111152335,4,7,195.001,0,-1,-1,2,-1,-1,0,-1,VV84,26,11,2015,0,-1,-1
20160111152337,4,7,193.001,0,-1,-1,1,-1,-1,0,-1,VV84,01,12,2015,0,-1,-1
20160111152341,1,1,001.001,0,102.9,-1,1,CY15,-1,0,2,VV90,29,11,2015,0,14,CU51
20160111152343,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,II92,19,12,2015,0,-1,-1
20160111152346,2,3,231.001,0,120,-1,1,CY15,1,0,1,RR98,09,12,2015,0,12,CU51
20160111152348,2,4,188.001,0,-1,-1,2,-1,-1,0,-1,LL97,14,12,2015,0,-1,-1
20160111152351,2,4,188.001,0,-1,-1,2,-1,-1,0,-1,VV82,03,12,2015,0,-1,-1
20160111152356,2,3,181.001,0,-1,-1,2,-1,-1,0,-1,VV90,02,12,2015,0,-1,-1
20160111152361,4,7,195.001,0,-1,-1,2,-1,-1,0,-1,CM99,02,12,2015,0,-1,-1
20160111152362,2,3,181.001,0,-1,-1,2,-1,-1,0,-1,ZV97,17,12,2015,1,-1,-1
20160111152363,2,3,181.001,0,-1,-1,2,-1,-1,0,-1,UU78,29,11,2015,0,-1,-1
20160111152364,3,6,021.003,0,-1,-1,1,-1,-1,0,-1,VV81,06,12,2015,0,-1,-1
20160111152366,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,WW94,29,11,2015,0,-1,-1
20160111152367,4,7,195.001,0,-1,-1,1,-1,-1,0,-1,VV91,11,12,2015,0,-1,-1
20160111152369,4,7,195.001,0,-1,-1,2,-1,-1,0,-1,II92,12,12,2015,0,-1,-1
20160111152370,2,5,021.002,0,-1,-1,2,-1,-1,0,-1,RR96,24,11,2015,0,-1,-1
20160111152373,3,6,020.015,0,-1,-1,2,-1,-1,0,-1,VV64,08,12,2015,0,-1,-1
20160111152376,2,4,188.001,0,-1,-1,1,-1,-1,0,-1,QQ96,23,11,2015,0,-1,-1
20160111152377,1,1,001.001,0,72,KP94,1,CU51,-1,0,2,QQ95,05,12,2015,0,20,CY20
20160111152380,3,6,020.015,0,-1,-1,2,-1,-1,0,-1,VV90,12,12,2015,0,-1,-1
20160111152382,2,3,181.001,0,-1,-1,2,-1,-1,0,-1,RR96,19,12,2015,0,-1,-1
20160111152385,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,VV90,29,11,2015,0,-1,-1
20160111152386,2,5,021.002,0,-1,-1,1,-1,-1,0,-1,ZV97,30,11,2015,1,-1,-1
20160111152388,1,1,001.001,0,55.4,KP94,2,CU55,-1,0,2,II91,17,12,2015,0,26,CY15
20160111152394,1,1,001.001,0,72,KP94,2,CU55,-1,0,2,UU78,07,12,2015,0,20,CU51
20160111152397,1,1,001.001,0,90,-1,1,CK83,-1,0,2,RR96,05,12,2015,0,16,CY15
20160111152398,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,QQ94,20,12,2015,0,-1,-1
20160111152406,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,VV90,01,12,2015,0,-1,-1
20160111152407,4,7,195.001,0,-1,-1,2,-1,-1,0,-1,VV84,01,12,2015,0,-1,-1
20160111152408,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,VV90,26,11,2015,0,-1,-1
20160111152409,2,3,181.001,0,-1,-1,2,-1,-1,0,-1,CM58,24,11,2015,0,-1,-1
20160111152412,2,4,194.001,0,-1,-1,2,-1,-1,0,-1,VV82,04,12,2015,0,-1,-1
20160111152414,1,1,001.001,0,84.7,KP73,1,CK83,-1,0,2,QQ95,29,11,2015,0,17,CU55
20160111152419,4,7,195.001,0,-1,-1,2,-1,-1,0,-1,VV84,01,12,2015,0,-1,-1
20160111152420,4,7,195.001,0,-1,-1,1,-1,-1,0,-1,LL97,30,11,2015,0,-1,-1
20160111152422,2,4,188.001,0,-1,-1,1,-1,-1,0,-1,LL97,01,12,2015,0,-1,-1
20160111152423,2,4,188.001,0,-1,-1,1,-1,-1,0,-1,WW94,05,12,2015,0,-1,-1
20160111152425,2,5,021.002,0,-1,-1,1,-1,-1,0,-1,ZV97,12,12,2015,1,-1,-1
20160111152427,4,7,195.001,0,-1,-1,1,-1,-1,0,-1,WW90,16,12,2015,0,-1,-1
20160111152428,1,1,001.001,0,57.6,KP73,2,CU55,-1,0,2,UU78,13,12,2015,0,25,CU51
20160111152432,2,4,188.001,0,-1,-1,2,-1,-1,0,-1,LL97,23,11,2015,0,-1,-1
20160111152433,2,4,194.001,0,-1,-1,2,-1,-1,0,-1,VV87,30,11,2015,0,-1,-1
20160111152435,2,4,188.001,0,-1,-1,1,-1,-1,0,-1,II91,13,12,2015,0,-1,-1
20160111152436,2,4,194.001,0,-1,-1,1,-1,-1,0,-1,VV82,30,11,2015,0,-1,-1
20160111152439,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,CW50,25,11,2015,0,-1,-1
20160111152441,1,1,001.001,0,160,KP73,2,CU55,-1,0,2,WW96,20,12,2015,0,9,CU51
20160111152443,4,7,195.001,0,-1,-1,1,-1,-1,0,-1,QQ96,05,12,2015,0,-1,-1
20160111152444,1,1,001.001,0,96,-1,2,CU55,-1,0,2,II91,18,12,2015,0,15,CU51
20160111152449,2,5,021.002,0,-1,-1,2,-1,-1,0,-1,CZ95,29,11,2015,0,-1,-1
20160111152450,2,3,181.001,0,-1,-1,2,-1,-1,0,-1,II96,18,12,2015,0,-1,-1
20160111152452,3,6,021.003,0,-1,-1,1,-1,-1,0,-1,II91,17,12,2015,0,-1,-1
20160111152453,2,3,181.001,0,-1,-1,2,-1,-1,0,-1,RR98,07,12,2015,0,-1,-1
20160111152454,4,7,195.001,0,-1,-1,2,-1,-1,0,-1,VV84,10,12,2015,0,-1,-1
20160111152460,2,3,181.001,0,-1,-1,2,-1,-1,0,-1,VV90,13,12,2015,0,-1,-1
20160111152461,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,LL95,06,12,2015,0,-1,-1
20160111152463,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,CW50,12,12,2015,0,-1,-1
20160111152467,2,4,188.001,1,-1,-1,1,-1,-1,0,-1,KP77,23,11,2015,1,-1,-1
20160111152468,2,4,188.001,0,-1,-1,2,-1,-1,0,-1,VV90,25,11,2015,0,-1,-1
20160111152469,1,1,001.001,0,68.6,KP73,2,CU55,-1,0,2,ZV97,10,12,2015,0,21,CU51
20160111152472,2,3,181.001,0,-1,-1,2,-1,-1,0,-1,WW90,20,12,2015,0,-1,-1
20160111152477,2,3,181.001,0,-1,-1,2,-1,-1,0,-1,UU78,03,12,2015,0,-1,-1
20160111152481,1,1,001.001,0,160,KP73,1,CU55,-1,0,2,VV85,05,12,2015,0,9,CU51
20160111152482,3,6,021.003,0,-1,-1,1,-1,-1,0,-1,VV91,12,12,2015,0,-1,-1
20160111152483,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,RR98,23,11,2015,0,-1,-1
20160111152486,4,7,195.001,0,-1,-1,2,-1,-1,0,-1,VV90,30,11,2015,0,-1,-1
20160111152487,2,4,188.001,0,-1,-1,1,-1,-1,0,-1,VV90,30,11,2015,0,-1,-1
