TUCASEID,TEAGE_EC,TEELDUR,TEELWHO,TEELYRS,TRELHH,TUECLNO,TULINENO,TXAGE_EC,TXELDUR,TXELWHO,TXELYRS
20170212162407,70,1,56,-1,0,5,-1,0,0,0,-1
20170212162407,70,1,56,-1,0,6,-1,0,0,0,-1
20170212162407,70,1,56,-1,0,7,-1,0,0,0,-1
20170301170525,57,2,49,-1,0,3,-1,0,0,0,-1
20170301170563,85,4,33,3,0,3,-1,60,0,0,0
20170301170657,80,1,33,-1,0,3,-1,60,0,0,-1
20170301170657,80,1,34,-1,0,4,-1,0,0,0,-1
20170301170666,80,4,33,5,0,3,-1,0,0,0,0
20170301170671,79,4,43,7,0,2,-1,0,0,0,0
20170301171081,85,4,47,5,0,5,-1,60,0,0,0
20170301171081,76,4,34,4,0,6,-1,0,0,0,0
20170301171116,85,4,43,2,0,2,-1,60,0,0,0
20170301171132,85,4,47,10,0,3,-1,60,0,0,0
20170301171132,85,4,48,5,0,4,-1,60,0,0,0
20170301171132,85,4,48,2,0,5,-1,60,0,0,0
20170301171313,52,4,20,5,1,2,2,0,0,0,0
20170301171345,79,4,47,11,0,5,-1,0,0,0,0
20170301171586,71,1,33,-1,0,5,-1,0,0,0,-1
20170301171682,69,2,56,-1,0,4,-1,0,0,0,-1
20170301171682,66,2,56,-1,0,5,-1,0,0,0,-1
20170301171682,53,1,24,-1,1,2,2,0,0,0,-1
20170301171682,59,1,24,-1,1,3,3,0,0,0,-1
20170301172079,85,4,48,3,0,8,-1,60,0,0,0
20170301172110,77,4,26,8,1,4,4,0,0,0,0
20170301172119,85,3,47,-1,0,5,-1,60,0,0,-1
20170301172301,58,1,43,-1,0,7,-1,0,0,0,-1
20170301172344,80,4,26,11,1,5,5,0,0,0,0
20170301172463,70,4,34,5,0,6,-1,0,0,0,0
20170301172463,66,4,33,3,0,7,-1,0,0,0,0
20170301172463,60,4,39,3,0,8,-1,0,0,0,0
20170301172494,75,1,56,-1,0,6,-1,0,0,0,-1
20170302170011,78,4,33,5,0,2,-1,0,0,0,0
20170302170012,80,1,43,-1,0,2,-1,0,0,0,-1
20170302170012,75,2,43,-1,0,3,-1,0,0,0,-1
20170302170012,74,1,43,-1,0,4,-1,0,0,0,-1
20170302170012,73,1,43,-1,0,5,-1,0,0,0,-1
20170302170012,73,1,43,-1,0,6,-1,0,0,0,-1
20170302170024,67,4,56,4,0,2,-1,0,0,0,0
20170302170044,80,2,56,-1,0,2,-1,0,0,0,-1
20170302170044,80,2,56,-1,0,3,-1,0,0,0,-1
20170302170044,80,2,56,-1,0,4,-1,0,0,0,-1
20170302170044,79,1,56,-1,0,5,-1,0,0,0,-1
20170302170072,72,3,47,-1,0,3,-1,0,0,0,-1
20170302170096,85,4,34,27,0,2,-1,60,0,0,0
20170302170111,62,4,24,3,1,2,2,0,0,0,0
20170302170500,78,2,26,-1,1,2,2,0,0,0,-1
20170302170509,80,4,33,1,0,3,-1,0,0,0,0
20170302170510,85,4,33,10,0,2,-1,60,0,0,0
20170302170513,85,4,33,2,0,3,-1,60,0,0,0
20170302170519,72,4,33,26,0,2,-1,0,0,0,0
20170302170526,67,4,20,10,1,2,2,0,0,0,0
20170302170540,85,4,43,4,0,3,-1,60,0,0,0
20170302170549,85,4,33,6,0,3,-1,60,0,0,0
20170302170555,69,2,20,-1,1,2,2,0,0,0,-1
20170302170556,85,4,38,2,0,2,-1,60,0,0,0
20170302170575,85,4,43,10,0,5,-1,60,0,0,0
20170302170608,80,1,33,-1,0,4,-1,60,0,0,-1
20170302170608,85,1,34,-1,0,5,-1,0,0,0,-1
20170302170620,85,4,26,5,1,7,7,0,0,0,0
20170302170650,85,4,47,4,0,5,-1,60,0,0,0
20170302170650,85,4,48,4,0,6,-1,60,0,0,0
20170302170671,77,1,34,-1,0,2,-1,0,0,0,-1
20170302170675,61,3,33,-1,0,6,-1,0,0,0,-1
20170302170675,61,3,34,-1,0,7,-1,0,0,0,-1
20170302170679,85,4,43,3,0,3,-1,60,0,0,0
20170302170695,80,1,44,-1,0,3,-1,0,0,0,-1
20170302170695,65,4,44,15,0,4,-1,0,0,0,0
20170302170702,74,4,34,2,0,2,-1,0,0,0,0
20170302170740,85,4,48,6,0,3,-1,60,0,0,0
20170302170754,77,3,44,-1,0,3,-1,0,0,0,-1
20170302170754,85,1,33,-1,0,4,-1,0,0,0,-1
20170302170841,73,1,44,-1,0,2,-1,0,0,0,-1
20170302170849,63,4,33,15,0,4,-1,0,0,0,0
20170302170849,65,4,34,15,0,5,-1,0,0,0,0
20170302170858,80,4,20,46,1,2,2,0,0,0,0
20170302170866,80,4,56,12,0,5,-1,60,0,0,0
20170302170866,74,4,56,12,0,6,-1,0,0,0,0
20170302170879,80,1,33,-1,0,2,-1,0,0,0,-1
20170302170904,85,4,43,4,0,5,-1,60,0,0,0
20170302170904,74,3,43,-1,0,6,-1,0,0,0,-1
20170302170916,85,2,43,-1,0,5,-1,60,0,0,-1
20170302170999,80,4,24,10,1,2,2,0,0,0,0
20170302171033,57,3,37,-1,0,3,-1,0,0,0,-1
20170302171041,72,3,33,-1,0,3,-1,0,0,0,-1
20170302171041,72,3,34,-1,0,4,-1,0,0,0,-1
20170302171049,64,1,56,-1,0,6,-1,0,0,0,-1
20170302171049,80,4,47,10,0,7,-1,60,0,0,0
20170302171049,63,4,49,10,0,8,-1,0,0,0,0
20170302171057,70,3,44,-1,0,5,-1,0,0,0,-1
20170302171129,68,4,33,5,0,5,-1,0,0,0,0
20170302171129,69,4,34,8,0,6,-1,0,0,0,0
20170302171131,72,4,20,37,1,2,2,0,0,0,0
20170302171148,73,3,44,-1,0,6,-1,0,0,0,-1
20170302171148,85,4,44,2,0,7,-1,60,0,0,0
20170302171161,85,4,44,3,0,2,-1,60,0,0,0
20170302171162,85,2,33,-1,0,2,-1,60,0,0,-1
20170302171167,80,4,44,4,0,5,-1,60,0,0,0
20170302171180,85,4,41,12,0,2,-1,60,0,0,0
20170302171233,80,3,34,-1,0,8,-1,60,0,0,-1
20170302171241,85,4,56,2,0,4,-1,60,0,0,0
20170302171247,85,4,40,2,0,3,-1,60,0,0,0
20170302171247,60,1,43,-1,0,4,-1,0,0,0,-1
20170302171254,67,4,33,2,0,5,-1,0,0,0,0
20170302171256,66,4,39,2,0,4,-1,0,0,0,0
20170302171260,70,3,34,-1,0,4,-1,0,0,0,-1
20170302171266,67,4,43,5,0,6,-1,0,0,0,0
20170302171266,68,4,43,5,0,7,-1,0,0,0,0
20170302171286,73,4,33,2,0,3,-1,0,0,0,0
20170302171313,85,1,35,-1,0,2,-1,60,0,0,-1
20170302171322,70,2,44,-1,0,4,-1,0,0,0,-1
20170302171323,67,2,20,-1,1,2,2,0,0,0,-1
20170302171385,60,4,39,12,0,4,-1,0,0,0,0
20170302171391,76,4,39,3,0,5,-1,0,0,0,0
20170302171462,78,1,39,-1,0,4,-1,0,0,0,-1
20170302171475,78,3,33,-1,0,2,-1,0,0,0,-1
20170302171483,80,4,56,3,0,3,-1,0,0,0,0
20170302171483,80,4,56,3,0,4,-1,0,0,0,0
20170302171508,80,4,33,10,0,2,-1,60,0,0,0
20170302171514,85,1,47,-1,0,2,-1,0,0,0,-1
20170302171517,80,4,33,3,0,4,-1,60,0,0,0
20170302171523,58,4,20,10,1,2,2,0,0,0,0
20170302171529,61,4,34,5,0,4,-1,0,0,0,0
20170302171598,62,3,49,-1,0,6,-1,0,0,0,-1
20170302171598,69,4,33,2,0,7,-1,0,0,0,42
20170302171598,85,4,47,2,0,8,-1,60,0,0,42
20170302171622,67,4,43,2,0,3,-1,0,0,0,0
20170302171622,66,4,43,2,0,4,-1,0,0,0,0
20170302171625,85,4,44,2,0,3,-1,60,0,0,0
20170302171625,85,4,44,2,0,4,-1,60,0,0,0
20170302171625,85,4,44,2,0,5,-1,0,0,0,0
20170302171630,61,4,49,2,0,2,-1,0,0,0,0
20170302171645,78,4,33,3,0,3,-1,0,0,0,0
20170302171662,85,4,20,6,1,2,2,0,0,0,0
20170302171699,80,1,33,-1,0,3,-1,60,0,0,-1
20170302171724,65,4,47,3,0,2,-1,0,0,0,0
20170302171773,85,4,33,7,0,4,-1,60,0,0,0
20170302171773,85,4,34,4,0,5,-1,60,0,0,0
20170302171789,69,3,24,-1,1,4,4,0,0,0,-1
20170302171792,69,4,34,2,0,4,-1,0,0,0,0
20170302171792,73,4,39,2,0,5,-1,0,0,0,0
20170302171799,85,4,33,2,0,3,-1,60,0,0,0
20170302171801,85,4,47,12,0,2,-1,0,0,0,0
20170302171805,80,4,33,2,0,3,-1,60,0,0,0
20170302171818,85,4,34,5,0,2,-1,60,0,0,0
20170302171825,62,1,33,-1,0,2,-1,0,0,0,-1
20170302171825,66,1,34,-1,0,3,-1,0,0,0,-1
20170302171825,85,1,48,-1,0,4,-1,0,0,0,-1
20170302171827,85,4,49,5,0,3,-1,60,0,0,0
20170302171845,85,4,34,6,0,2,-1,60,0,0,0
20170302171845,78,1,56,-1,0,3,-1,0,0,0,-1
20170302171848,80,3,34,-1,0,5,-1,60,0,0,-1
20170302171872,85,3,44,-1,0,2,-1,60,0,0,-1
20170302171934,80,4,33,5,0,2,-1,60,0,0,0
20170302171934,50,1,37,-1,0,3,-1,0,0,0,-1
20170302171934,56,1,38,-1,0,4,-1,0,0,0,-1
20170302171967,75,4,33,2,0,5,-1,0,0,0,42
20170302171981,65,4,44,3,0,2,-1,42,0,0,0
20170302171981,60,4,44,3,0,3,-1,0,0,0,0
20170302172011,67,1,56,-1,0,2,-1,0,0,0,-1
20170302172011,70,1,56,-1,0,3,-1,0,0,0,-1
20170302172011,60,1,56,-1,0,4,-1,0,0,0,-1
20170302172020,85,4,40,6,0,3,-1,60,0,0,0
20170302172020,85,4,39,6,0,4,-1,60,0,0,0
20170302172033,71,1,56,-1,0,4,-1,0,0,0,-1
20170302172046,80,4,44,5,0,2,-1,60,0,0,0
20170302172046,64,1,43,-1,0,3,-1,0,0,0,-1
20170302172060,80,4,47,3,0,5,-1,60,0,0,0
20170302172060,80,4,48,3,0,6,-1,60,0,0,0
20170302172062,62,4,33,4,0,3,-1,0,0,0,0
20170302172109,80,2,33,-1,0,2,-1,60,0,0,-1
20170302172128,80,1,56,-1,0,7,-1,0,0,0,-1
20170302172128,80,1,56,-1,0,8,-1,0,0,0,-1
20170302172128,80,1,56,-1,0,9,-1,0,0,0,-1
20170302172134,85,4,44,2,0,2,-1,60,0,0,0
20170302172166,85,3,40,-1,0,3,-1,60,0,0,-1
20170302172179,85,4,34,9,0,2,-1,60,0,0,0
20170302172210,68,1,33,-1,0,5,-1,0,0,0,-1
20170302172211,67,2,20,-1,1,2,2,0,0,0,-1
20170302172219,80,3,34,-1,0,3,-1,60,0,0,-1
20170302172219,79,3,33,-1,0,4,-1,0,0,0,-1
20170302172221,85,4,35,4,0,3,-1,60,0,0,0
20170302172239,72,4,33,10,0,4,-1,0,0,0,0
20170302172239,71,4,34,10,0,5,-1,0,0,0,0
20170302172243,72,4,33,10,0,2,-1,0,0,0,0
20170302172278,67,1,44,-1,0,3,-1,0,0,0,-1
20170302172306,80,4,39,4,0,4,-1,60,0,0,0
20170302172306,85,4,40,4,0,5,-1,60,0,0,0
20170302172360,85,4,24,2,1,2,2,0,0,0,0
20170302172364,73,2,35,-1,0,2,-1,0,0,0,-1
20170302172366,78,4,43,8,0,3,-1,0,0,0,0
20170302172366,65,4,43,8,0,4,-1,0,0,0,0
20170302172366,62,4,43,8,0,5,-1,0,0,0,0
20170302172366,80,4,43,8,0,6,-1,60,0,0,0
20170302172366,65,4,43,8,0,7,-1,0,0,0,0
20170302172375,56,2,44,-1,0,2,-1,0,0,0,-1
20170302172400,85,2,47,-1,0,3,-1,0,0,0,-1
20170302172407,85,4,26,3,1,2,2,0,0,0,0
20170302172407,59,1,24,-1,1,3,3,0,0,0,-1
20170302172433,72,4,43,2,0,3,-1,0,0,0,0
20170302172433,70,2,43,-1,0,4,-1,0,0,0,-1
20170302172473,66,4,20,10,1,2,2,0,0,0,0
20170302172475,55,4,34,10,0,5,-1,0,0,0,0
20170302172476,85,4,34,5,0,3,-1,60,0,0,0
20170302172476,85,4,39,2,0,4,-1,0,0,0,0
20170302172526,72,4,25,15,1,2,2,0,0,0,0
20170302172531,73,3,43,-1,0,7,-1,0,0,0,-1
20170303170541,46,1,37,-1,0,3,-1,0,0,0,-1
20170303170822,60,4,56,3,0,4,-1,0,0,0,0
20170303170822,61,4,56,3,0,5,-1,0,0,0,0
20170303170890,80,3,56,-1,0,2,-1,60,0,0,-1
20170303171043,78,1,20,-1,1,2,2,0,0,0,-1
20170303171134,80,4,20,2,1,2,2,0,0,0,0
20170303171233,85,3,44,-1,0,5,-1,0,0,0,-1
20170303171242,85,4,43,20,0,2,-1,60,0,0,0
20170303171281,79,4,44,6,0,3,-1,0,0,0,0
20170303171281,74,4,56,5,0,4,-1,0,0,0,0
20170303171284,80,4,39,2,0,4,-1,60,0,0,0
20170303171435,85,4,41,5,0,2,-1,60,0,0,0
20170303171693,80,2,34,-1,0,3,-1,60,0,0,-1
20170303171699,85,4,47,5,0,4,-1,60,0,0,0
20170303171699,80,3,56,-1,0,5,-1,60,0,0,-1
20170303172035,80,2,40,-1,0,4,-1,60,0,0,-1
20170303172037,75,4,33,5,0,4,-1,0,0,0,0
20170303172479,85,4,47,1,0,5,-1,60,0,0,0
20170303172479,85,4,48,1,0,6,-1,60,0,0,0
20170303172501,85,4,42,2,0,4,-1,60,0,0,0
20170303172501,85,4,43,5,0,5,-1,60,0,0,0
20170312161187,80,4,43,6,0,4,-1,60,0,0,0
20170312161187,75,4,44,2,0,5,-1,0,0,0,0
20170312161427,77,4,26,2,1,5,5,0,0,0,0
20170312161653,80,1,33,-1,0,4,-1,60,0,0,-1
20170402170501,85,4,34,20,0,3,-1,60,0,0,0
20170402170698,76,1,44,-1,0,2,-1,42,0,0,-1
20170402170698,85,1,44,-1,0,3,-1,61,0,0,-1
20170402170698,85,1,44,-1,0,4,-1,61,0,0,-1
20170402170772,75,4,24,2,1,2,2,0,0,0,0
20170402170778,69,1,33,-1,0,2,-1,0,0,0,-1
20170402170813,63,4,33,20,0,6,-1,0,0,0,0
20170402170813,72,4,34,20,0,7,-1,0,0,0,0
20170402171139,85,4,33,6,0,4,-1,60,0,0,0
20170402171139,85,4,34,3,0,5,-1,60,0,0,0
20170402171269,77,4,47,17,0,5,-1,0,0,0,0
20170402171307,60,2,44,-1,0,2,-1,0,0,0,-1
20170402171307,40,1,44,-1,0,3,-1,0,0,0,-1
20170402171349,85,4,39,10,0,3,-1,60,0,0,0
20170402171493,80,4,33,5,0,4,-1,0,0,0,0
20170402171493,79,4,34,5,0,5,-1,0,0,0,0
20170402171501,75,3,33,-1,0,5,-1,0,0,0,-1
20170402171681,80,4,43,10,0,2,-1,60,0,0,0
20170402171725,80,4,33,7,0,4,-1,60,0,0,0
20170402171768,71,4,33,3,0,5,-1,0,0,0,0
20170402171788,61,3,34,-1,0,5,-1,0,0,0,-1
20170402171788,75,1,49,-1,0,6,-1,0,0,0,-1
20170402171894,80,4,41,3,0,3,-1,60,0,0,0
20170402171902,80,4,33,3,0,3,-1,0,0,0,0
20170402171910,71,4,39,5,0,5,-1,0,0,0,0
20170402172010,77,2,40,-1,0,5,-1,0,0,0,-1
20170402172201,80,4,43,3,0,3,-1,0,0,0,0
20170402172225,80,4,33,8,0,3,-1,0,0,0,0
20170402172284,71,4,56,4,0,2,-1,0,0,0,0
20170402172357,85,3,41,-1,0,2,-1,60,0,0,-1
20170402172357,73,4,56,3,0,3,-1,0,0,0,0
20170402172357,69,3,43,-1,0,4,-1,0,0,0,-1
20170402172541,80,4,47,4,0,4,-1,60,0,0,0
20170403170012,85,4,34,3,0,3,-1,60,0,0,0
20170403170078,73,3,33,-1,0,5,-1,0,0,0,-1
20170403170118,59,2,40,-1,0,5,-1,0,0,0,-1
20170403170137,61,4,21,2,1,2,2,0,0,0,0
20170403170526,74,1,39,-1,0,4,-1,0,0,0,-1
20170403170526,74,1,40,-1,0,5,-1,0,0,0,-1
20170403170538,85,1,33,-1,0,5,-1,60,0,0,-1
20170403170545,48,1,43,-1,0,6,-1,0,0,0,-1
20170403170556,85,4,33,5,0,3,-1,60,0,0,0
20170403170586,85,4,34,12,0,3,-1,60,0,0,0
20170403170602,66,1,49,-1,0,3,-1,0,0,0,-1
20170403170637,85,4,38,15,0,2,-1,0,0,0,0
20170403170637,85,4,43,2,0,3,-1,60,0,0,0
20170403170662,69,1,48,-1,0,6,-1,0,0,0,-1
20170403170674,80,1,47,-1,0,4,-1,60,0,0,-1
20170403170674,78,1,43,-1,0,5,-1,0,0,0,-1
20170403170674,80,1,43,-1,0,6,-1,60,0,0,-1
20170403170723,76,1,33,-1,0,6,-1,0,0,0,-1
20170403170734,85,4,33,10,0,3,-1,60,0,0,0
20170403170737,85,4,44,3,0,2,-1,60,0,0,0
20170403170737,85,1,49,-1,0,3,-1,60,0,0,-1
20170403170737,72,1,49,-1,0,4,-1,0,0,0,-1
20170403170737,78,2,37,-1,0,5,-1,0,0,0,-1
20170403170753,80,4,24,1,1,2,2,60,0,0,0
20170403170810,71,4,34,10,0,6,-1,0,0,0,0
20170403170810,76,4,39,5,0,7,-1,0,0,0,0
20170403170824,85,4,56,15,0,2,-1,0,0,0,0
20170403170853,80,4,33,2,0,2,-1,60,0,0,0
20170403170863,66,4,28,18,1,2,2,0,0,0,0
20170403170879,85,4,33,2,0,2,-1,60,0,0,0
20170403170935,70,2,39,-1,0,5,-1,0,0,0,-1
20170403170936,85,4,33,12,0,2,-1,60,0,0,0
20170403170941,60,4,33,3,0,6,-1,0,0,0,0
20170403170952,64,4,38,2,0,3,-1,0,0,0,0
20170403170952,73,4,20,7,1,2,2,0,0,0,0
20170403170955,64,4,33,26,0,3,-1,0,0,0,0
20170403170965,85,4,39,10,0,3,-1,60,0,0,0
20170403171001,69,4,20,43,1,2,2,0,0,0,0
20170403171019,85,4,33,2,0,4,-1,60,0,0,0
20170403171029,80,1,38,-1,0,4,-1,0,0,0,-1
20170403171041,80,1,34,-1,0,3,-1,60,0,0,-1
20170403171049,85,4,43,2,0,2,-1,60,0,0,0
20170403171063,53,4,33,3,0,5,-1,0,0,0,0
20170403171063,56,4,34,6,0,6,-1,0,0,0,0
20170403171138,73,4,20,6,1,2,2,0,0,0,0
20170403171162,74,2,40,-1,0,5,-1,0,0,0,-1
20170403171171,85,4,20,36,1,2,2,0,0,0,0
20170403171200,85,4,47,3,0,6,-1,60,0,0,0
20170403171232,70,4,38,3,0,3,-1,0,0,0,0
20170403171240,85,1,44,-1,0,3,-1,0,0,0,-1
20170403171240,54,4,33,5,0,4,-1,0,0,0,0
20170403171247,80,4,33,2,0,3,-1,60,0,0,0
20170403171258,70,3,20,-1,1,2,2,0,0,0,-1
20170403171293,85,4,26,2,1,3,3,0,0,0,0
20170403171316,48,4,49,30,0,2,-1,0,0,0,0
20170403171320,85,4,33,5,0,5,-1,60,0,0,0
20170403171320,85,2,41,-1,0,6,-1,60,0,0,-1
20170403171327,80,4,40,2,0,4,-1,60,0,0,0
20170403171332,73,3,37,-1,0,3,-1,0,0,0,-1
20170403171352,75,1,48,-1,0,6,-1,0,0,0,-1
20170403171405,85,4,43,10,0,2,-1,60,0,0,0
20170403171406,80,4,33,3,0,3,-1,60,0,0,0
20170403171430,80,4,34,2,0,7,-1,60,0,0,0
20170403171438,80,1,34,-1,0,2,-1,60,0,0,-1
20170403171460,67,4,33,2,0,6,-1,0,0,0,0
20170403171469,85,1,43,-1,0,2,-1,60,0,0,-1
20170403171469,80,1,43,-1,0,3,-1,0,0,0,-1
20170403171501,85,4,33,8,0,2,-1,60,0,0,0
20170403171504,85,4,33,5,0,2,-1,60,0,0,0
20170403171538,76,2,33,-1,0,6,-1,0,42,0,-1
20170403171538,85,4,47,2,0,7,-1,60,0,0,0
20170403171543,60,4,44,2,0,5,-1,0,0,0,0
20170403171543,72,4,56,7,0,6,-1,0,0,0,0
20170403171629,78,1,43,-1,0,2,-1,0,0,0,-1
20170403171675,80,1,48,-1,0,3,-1,60,0,0,-1
20170403171684,85,4,47,10,0,4,-1,60,0,0,0
20170403171684,50,4,24,10,1,2,2,0,0,0,0
20170403171719,76,4,20,5,1,2,2,0,0,0,0
20170403171740,75,4,41,1,0,2,-1,0,0,0,0
20170403171743,85,4,43,4,0,3,-1,60,0,0,0
20170403171785,85,4,33,10,0,4,-1,60,0,0,0
20170403171825,80,4,20,5,1,2,2,0,0,0,0
20170403171836,68,4,24,2,1,2,2,0,0,0,0
20170403171836,63,4,26,7,1,3,3,0,0,0,0
20170403171837,85,4,41,2,0,5,-1,60,0,0,0
20170403171839,85,4,33,10,0,2,-1,60,0,0,0
20170403171872,85,2,39,-1,0,3,-1,60,0,0,-1
20170403171872,85,1,34,-1,0,4,-1,60,0,0,-1
20170403171891,80,3,43,-1,0,2,-1,60,0,0,-1
20170403171895,85,4,34,3,0,2,-1,0,0,0,0
20170403171895,80,4,41,2,0,3,-1,60,0,0,0
20170403171921,80,4,33,8,0,3,-1,60,0,0,0
20170403171921,85,4,34,8,0,4,-1,60,0,0,0
20170403171943,80,4,56,4,0,2,-1,60,0,0,0
20170403171968,85,3,43,-1,0,3,-1,60,0,0,-1
20170403171971,80,4,33,5,0,3,-1,60,0,0,0
20170403171971,85,4,34,10,0,4,-1,60,0,0,0
20170403171978,65,1,20,-1,1,2,2,0,0,0,-1
20170403171986,57,1,38,-1,0,3,-1,0,0,0,-1
20170403171995,80,2,33,-1,0,3,-1,60,0,0,-1
20170403172002,80,2,47,-1,0,5,-1,0,0,0,-1
20170403172005,85,4,35,2,0,2,-1,60,0,0,0
20170403172025,85,4,33,3,0,2,-1,60,0,0,0
20170403172070,54,1,43,-1,0,2,-1,0,0,0,-1
20170403172070,57,1,43,-1,0,3,-1,0,0,0,-1
20170403172080,85,4,33,15,0,3,-1,60,0,0,0
20170403172145,80,4,38,2,0,3,-1,60,0,0,0
20170403172174,85,4,33,2,0,2,-1,60,0,0,0
20170403172175,85,4,47,3,0,2,-1,60,0,0,0
20170403172184,51,4,25,2,1,4,4,0,0,0,43
20170403172187,79,3,33,-1,0,4,-1,0,0,0,-1
20170403172192,85,1,44,-1,0,3,-1,60,0,0,-1
20170403172197,85,2,47,-1,0,5,-1,60,0,0,-1
20170403172218,80,4,43,10,0,2,-1,60,0,0,0
20170403172218,80,4,43,10,0,3,-1,60,0,0,0
20170403172230,70,4,34,15,0,5,-1,0,0,0,0
20170403172271,80,3,24,-1,1,2,2,0,0,0,-1
20170403172288,85,3,49,-1,0,2,-1,60,0,0,-1
20170403172288,85,3,56,-1,0,3,-1,60,0,0,-1
20170403172295,85,3,47,-1,0,3,-1,60,0,0,-1
20170403172296,80,1,47,-1,0,5,-1,60,0,0,-1
20170403172309,80,4,38,10,0,2,-1,60,0,0,0
20170403172323,67,4,20,2,1,2,2,0,0,0,42
20170403172374,74,4,33,2,0,4,-1,0,0,0,0
20170403172385,85,4,44,20,0,3,-1,60,0,0,0
20170403172389,80,4,20,2,1,2,2,0,0,0,0
20170403172390,70,4,43,2,0,3,-1,0,0,0,0
20170403172390,70,4,43,2,0,4,-1,0,0,0,0
20170403172390,74,1,43,-1,0,5,-1,0,0,0,-1
20170403172390,73,4,43,3,0,6,-1,0,0,0,0
20170403172390,63,2,43,-1,0,7,-1,0,0,0,-1
20170403172398,80,3,44,-1,0,3,-1,60,0,0,-1
20170403172407,80,4,33,3,0,3,-1,60,0,0,0
20170403172410,45,1,56,-1,0,3,-1,0,0,0,-1
20170403172410,70,1,56,-1,0,4,-1,0,0,0,-1
20170403172467,58,4,42,10,0,3,-1,0,0,0,0
20170403172467,85,4,39,3,0,4,-1,60,0,0,0
20170403172467,80,4,43,7,0,5,-1,60,0,0,0
20170403172493,78,4,20,5,1,2,2,0,0,0,0
20170403172518,85,2,33,-1,0,4,-1,60,0,0,-1
20170403172518,85,2,34,-1,0,5,-1,60,0,0,-1
20170403172531,70,4,43,2,0,2,-1,0,0,0,0
20170403172531,80,4,43,4,0,3,-1,0,0,0,0
20170403172531,85,4,43,2,0,4,-1,0,0,0,0
20170403172531,65,4,43,2,0,5,-1,0,0,0,0
20170403172531,55,4,43,2,0,6,-1,0,0,0,0
20170404170009,76,2,33,-1,0,2,-1,0,0,0,-1
20170404170009,77,2,34,-1,0,3,-1,0,0,0,-1
20170404170503,85,4,33,5,0,3,-1,60,0,0,0
20170404170601,80,4,33,7,0,3,-1,60,0,0,0
20170404170612,74,4,49,2,0,2,-1,0,0,0,0
20170404170612,85,4,41,2,0,3,-1,60,0,0,0
20170404170679,80,3,43,-1,0,3,-1,60,0,0,-1
20170404170679,60,4,43,5,0,4,-1,0,0,0,0
20170404170706,64,4,39,5,0,5,-1,0,0,0,0
20170404170706,72,4,40,5,0,6,-1,0,0,0,0
20170404170834,80,1,33,-1,0,2,-1,60,0,0,-1
20170404170834,85,1,34,-1,0,3,-1,60,0,0,-1
20170404170836,80,4,34,5,0,3,-1,60,0,0,0
20170404170836,69,4,39,5,0,4,-1,0,0,0,0
20170404170863,85,4,47,4,0,4,-1,60,0,0,0
20170404170863,85,4,48,4,0,5,-1,60,0,0,0
20170404171073,72,4,43,3,0,2,-1,0,0,0,0
20170404171156,85,4,43,2,0,2,-1,60,0,0,0
20170404171156,76,3,43,-1,0,3,-1,0,0,0,-1
20170404171156,77,1,43,-1,0,4,-1,0,0,0,-1
20170404171187,80,4,39,10,0,5,-1,60,0,0,0
20170404171203,80,1,33,-1,0,3,-1,60,0,0,-1
20170404171203,80,4,40,3,0,4,-1,60,0,0,0
20170404171253,72,3,43,-1,0,2,-1,0,0,0,-1
20170404171259,80,4,44,2,0,6,-1,60,0,0,0
20170404171522,73,4,20,2,1,2,2,0,0,0,0
20170404171566,42,2,41,-1,0,5,-1,0,0,0,-1
20170404171749,57,4,42,4,0,6,-1,0,0,0,0
20170404171871,77,4,34,2,0,2,-1,0,0,0,0
20170404171910,85,1,44,-1,0,4,-1,60,0,0,-1
20170404171910,85,1,44,-1,0,5,-1,60,0,0,-1
20170404172016,77,4,43,2,0,2,-1,0,0,0,0
20170404172016,75,1,43,-1,0,3,-1,0,0,0,-1
20170404172120,80,4,33,11,0,2,-1,60,0,0,0
20170502171004,55,4,25,1,1,3,3,0,0,0,0
20170502171949,85,4,34,20,0,5,-1,60,0,0,0
20170503170568,65,4,56,5,0,4,-1,0,0,0,0
20170503170639,66,4,33,3,0,4,-1,0,0,0,0
20170503170685,85,4,40,2,0,3,-1,60,0,0,0
20170503170702,57,1,43,-1,0,3,-1,0,0,0,-1
20170503170702,80,4,43,3,0,4,-1,0,0,0,0
20170503170899,85,3,33,-1,0,5,-1,60,0,0,-1
20170503170946,79,4,38,20,0,2,-1,0,0,0,0
20170503170946,80,4,38,20,0,3,-1,60,0,0,0
20170503170946,85,4,38,20,0,4,-1,0,0,0,0
20170503170956,78,4,33,2,0,2,-1,0,0,0,0
20170503171009,65,3,34,-1,0,4,-1,0,0,0,-1
20170503171038,72,1,47,-1,0,6,-1,0,0,0,-1
20170503171038,76,1,48,-1,0,7,-1,0,0,0,-1
20170503171094,77,4,33,3,0,2,-1,0,0,0,0
20170503171246,85,4,33,10,0,3,-1,60,0,0,0
20170503171464,71,2,47,-1,0,5,-1,0,0,0,-1
20170503171596,78,3,33,-1,0,5,-1,0,0,0,-1
20170503171609,80,1,44,-1,0,2,-1,60,0,0,-1
20170503171638,85,4,47,15,0,3,-1,60,0,0,0
20170503171729,68,1,37,-1,0,3,-1,0,0,0,-1
20170503171733,74,1,26,-1,1,5,5,0,0,0,-1
20170503171892,80,2,40,-1,0,3,-1,60,0,0,-1
