TUCASEID,TEAGE_EC,TEELDUR,TEELWHO,TEELYRS,TRELHH,TUECLNO,TULINENO,TXAGE_EC,TXELDUR,TXELWHO,TXELYRS
20160404160109,45,4,38,3,0,2,-1,0,0,0,0
20160404160612,74,4,37,2,0,3,-1,0,0,0,0
20160404160612,79,4,37,3,0,4,-1,0,0,0,0
20160404160612,76,4,38,3,0,5,-1,0,0,0,0
20160404160637,67,4,33,4,0,2,-1,0,0,0,0
20160404160666,79,1,34,-1,0,3,-1,0,0,0,-1
20160404160753,85,3,20,-1,1,2,2,0,0,0,-1
20160404160790,85,4,33,5,0,3,-1,60,0,0,0
20160404160881,74,4,20,5,1,2,2,0,0,0,0
20160404160884,65,4,48,10,0,4,-1,0,0,0,0
20160404160884,63,4,47,10,0,5,-1,0,0,0,0
20160404160912,77,4,20,4,1,2,2,0,0,0,42
20160404160991,80,4,24,2,1,3,3,0,0,0,0
20160404161030,73,4,34,4,0,3,-1,0,0,0,0
20160404161109,75,4,24,2,1,2,2,0,0,0,0
20160404161313,79,4,49,10,0,3,-1,0,0,0,0
20160404161349,79,3,49,-1,0,3,-1,0,0,0,-1
20160404161428,69,1,43,-1,0,3,-1,0,0,0,-1
20160404161485,85,1,30,-1,1,5,5,0,0,0,-1
20160404161529,71,4,33,5,0,5,-1,0,0,0,0
20160404161529,73,4,39,2,0,6,-1,0,0,0,0
20160404161529,74,4,40,3,0,7,-1,0,0,0,0
20160404161579,85,4,43,2,0,2,-1,60,0,0,0
20160404161615,80,4,34,8,0,4,-1,60,0,0,0
20160404161822,80,1,39,-1,0,5,-1,60,0,0,-1
20160404161822,80,3,40,-1,0,6,-1,60,0,0,-1
20160404162037,63,4,43,3,0,5,-1,0,0,0,0
20160404162085,79,4,33,8,0,2,-1,0,0,0,0
20160404162262,85,4,39,2,0,3,-1,60,0,0,0
20160404162292,80,4,47,2,0,5,-1,60,0,0,0
20160404162292,85,4,48,5,0,6,-1,60,0,0,0
20160404162351,61,1,42,-1,0,6,-1,0,0,0,-1
20160404162361,73,4,33,20,0,4,-1,0,0,0,0
20160404162456,85,4,34,3,0,7,-1,60,0,0,0
20160404162456,80,4,33,2,0,8,-1,60,0,0,0
20160503160552,85,4,47,3,0,6,-1,60,0,0,0
20160503160702,68,4,33,4,0,3,-1,0,0,0,0
20160503160702,67,4,34,2,0,4,-1,0,0,0,0
20160503160702,79,4,41,5,0,5,-1,0,0,0,0
20160503160702,80,4,42,5,0,6,-1,60,0,0,0
20160503160744,85,3,33,-1,0,3,-1,60,0,0,-1
20160503161045,80,4,33,3,0,6,-1,60,0,0,0
20160503161339,66,4,34,7,0,5,-1,0,0,0,0
20160503161361,75,4,33,3,0,6,-1,0,0,0,0
20160503161482,85,4,33,3,0,4,-1,60,0,0,0
20160503161718,57,4,39,16,0,5,-1,0,0,0,0
20160503161718,69,4,40,16,0,6,-1,0,0,0,0
20160503161718,72,4,42,6,0,7,-1,0,0,0,0
20160503161718,76,4,47,16,0,8,-1,0,0,0,0
20160503161729,85,4,33,20,0,4,-1,60,0,0,0
20160503161790,85,1,43,-1,0,7,-1,61,0,0,-1
20160503161843,80,4,33,3,0,6,-1,60,0,0,0
20160503161873,85,4,39,3,0,3,-1,0,0,0,0
20160503161958,80,4,34,3,0,5,-1,60,0,0,42
20160503162097,65,1,56,-1,0,4,-1,0,0,0,-1
20160503162097,63,4,56,8,0,5,-1,0,0,0,0
20160503162128,76,4,40,9,0,5,-1,0,0,0,0
20160503162223,73,2,56,-1,0,2,-1,0,0,0,-1
20160503162227,80,4,33,2,0,3,-1,0,0,0,0
20160503162227,63,4,38,2,0,4,-1,0,0,0,0
20160503162314,79,3,43,-1,0,2,-1,0,0,0,-1
20160503162314,54,1,43,-1,0,3,-1,0,0,0,-1
20160503162347,80,4,33,6,0,3,-1,60,0,0,0
20160503162374,74,4,33,5,0,5,-1,0,0,0,0
20160503162514,85,1,34,-1,0,6,-1,0,0,0,-1
20160504160053,85,1,39,-1,0,4,-1,60,0,0,-1
20160504160071,80,1,33,-1,0,4,-1,60,0,0,-1
20160504160071,80,1,34,-1,0,5,-1,60,0,0,-1
20160504160094,79,1,33,-1,0,2,-1,0,0,0,-1
20160504160094,80,1,34,-1,0,3,-1,60,0,0,-1
20160504160095,59,4,33,5,0,5,-1,0,0,0,0
20160504160111,67,3,40,-1,0,3,-1,0,0,0,-1
20160504160522,79,4,39,10,0,3,-1,0,0,0,0
20160504160542,72,2,40,-1,0,5,-1,0,0,0,-1
20160504160545,72,4,33,2,0,5,-1,0,0,0,0
20160504160545,74,4,34,2,0,6,-1,0,0,0,0
20160504160566,76,4,34,5,0,3,-1,0,0,0,0
20160504160569,74,4,39,6,0,5,-1,0,0,0,0
20160504160635,56,1,20,-1,1,2,2,0,0,0,-1
20160504160646,67,1,24,-1,1,2,2,0,0,0,-1
20160504160652,85,4,26,1,1,9,9,0,0,0,0
20160504160652,85,4,26,1,1,10,10,0,0,0,0
20160504160673,85,1,33,-1,0,2,-1,60,0,0,-1
20160504160691,80,2,34,-1,0,2,-1,60,0,0,-1
20160504160692,74,4,39,5,0,5,-1,0,0,0,0
20160504160746,80,4,35,20,0,2,-1,0,0,0,0
20160504160758,85,4,33,5,0,2,-1,60,0,0,0
20160504160785,65,2,43,-1,0,2,-1,0,0,0,-1
20160504160792,78,1,24,-1,1,2,2,0,0,0,-1
20160504160836,70,1,44,-1,0,3,-1,0,0,0,-1
20160504160836,70,1,44,-1,0,4,-1,0,0,0,-1
20160504160836,65,1,44,-1,0,5,-1,0,0,0,-1
20160504160836,65,1,44,-1,0,6,-1,0,0,0,-1
20160504160836,68,1,44,-1,0,7,-1,0,0,0,-1
20160504160849,62,1,33,-1,0,4,-1,0,0,0,-1
20160504160849,67,3,34,-1,0,5,-1,0,0,0,-1
20160504160860,85,1,38,-1,0,2,-1,61,42,42,-1
20160504160872,85,4,41,7,0,2,-1,60,0,0,0
20160504160872,72,4,43,2,0,3,-1,0,0,0,0
20160504160873,73,2,33,-1,0,3,-1,0,0,0,-1
20160504160873,85,1,49,-1,0,4,-1,60,0,0,-1
20160504160873,80,4,39,3,0,5,-1,60,0,0,0
20160504160873,85,4,40,3,0,6,-1,60,0,0,0
20160504160874,77,4,39,9,0,6,-1,0,0,0,0
20160504160904,65,4,24,30,1,2,2,0,0,0,0
20160504160914,58,1,43,-1,0,5,-1,0,0,0,-1
20160504160934,85,3,33,-1,0,2,-1,60,0,0,-1
20160504160934,85,3,34,-1,0,3,-1,60,0,0,-1
20160504160937,77,4,33,12,0,6,-1,0,0,0,0
20160504160937,85,4,34,12,0,7,-1,60,0,0,0
20160504160954,79,4,33,8,0,2,-1,0,0,0,0
20160504160954,79,4,34,8,0,3,-1,0,0,0,0
20160504160954,76,2,44,-1,0,4,-1,0,0,0,-1
20160504160954,80,1,43,-1,0,5,-1,60,0,0,-1
20160504160954,63,2,38,-1,0,6,-1,0,0,0,-1
20160504160995,85,4,47,3,0,4,-1,0,0,0,0
20160504161009,69,1,33,-1,0,5,-1,0,0,0,-1
20160504161009,70,1,34,-1,0,6,-1,0,0,0,-1
20160504161049,57,4,20,15,1,2,2,0,0,0,0
20160504161059,76,2,49,-1,0,3,-1,0,0,0,-1
20160504161063,75,4,44,7,0,2,-1,0,0,0,0
20160504161063,80,4,44,10,0,3,-1,60,0,0,0
20160504161080,85,4,44,2,0,4,-1,0,0,0,0
20160504161145,65,3,21,-1,1,2,2,0,0,0,-1
20160504161183,68,1,38,-1,0,3,-1,0,0,0,-1
20160504161218,80,4,47,5,0,5,-1,60,0,0,0
20160504161247,80,4,24,4,1,4,4,0,0,0,0
20160504161270,69,1,34,-1,0,6,-1,0,0,0,-1
20160504161307,85,1,38,-1,0,2,-1,60,0,0,-1
20160504161335,67,4,39,3,0,5,-1,0,0,0,0
20160504161345,80,3,33,-1,0,4,-1,60,0,0,-1
20160504161345,58,4,38,2,0,5,-1,0,0,0,0
20160504161351,85,4,34,10,0,3,-1,60,0,0,0
20160504161374,57,4,33,3,0,2,-1,0,0,0,0
20160504161374,85,1,56,-1,0,3,-1,60,0,0,-1
20160504161399,51,4,24,5,1,3,3,0,0,0,0
20160504161403,85,4,49,5,0,2,-1,60,0,0,0
20160504161408,67,1,49,-1,0,5,-1,0,0,0,-1
20160504161432,80,2,44,-1,0,3,-1,60,0,0,-1
20160504161432,80,2,44,-1,0,4,-1,60,0,0,-1
20160504161439,65,4,35,10,0,3,-1,0,0,0,0
20160504161451,80,4,33,3,0,3,-1,60,0,0,0
20160504161464,71,4,33,2,0,3,-1,0,0,0,0
20160504161465,80,1,48,-1,0,3,-1,0,0,0,-1
20160504161496,71,4,43,2,0,2,-1,0,0,0,0
20160504161505,65,1,56,-1,0,2,-1,0,0,0,-1
20160504161505,65,1,56,-1,0,3,-1,0,0,0,-1
20160504161505,74,1,56,-1,0,4,-1,0,0,0,-1
20160504161505,55,1,56,-1,0,5,-1,0,0,0,-1
20160504161537,76,1,43,-1,0,2,-1,0,0,0,-1
20160504161552,85,4,41,4,0,2,-1,60,0,0,0
20160504161584,43,3,38,-1,0,5,-1,0,0,0,-1
20160504161587,74,4,43,11,0,2,-1,0,0,0,0
20160504161587,74,4,43,3,0,3,-1,0,0,0,0
20160504161603,48,4,43,4,0,5,-1,0,0,0,0
20160504161619,80,4,39,3,0,5,-1,60,0,0,0
20160504161646,80,4,33,6,0,2,-1,60,0,0,0
20160504161663,85,3,43,-1,0,3,-1,60,0,0,-1
20160504161663,85,3,43,-1,0,4,-1,60,0,0,-1
20160504161666,85,4,49,2,0,4,-1,60,0,0,0
20160504161685,80,4,25,5,1,2,2,0,0,0,0
20160504161693,85,4,41,2,0,2,-1,60,0,0,0
20160504161784,80,4,41,2,0,2,-1,0,0,0,0
20160504161784,80,4,42,2,0,3,-1,60,0,0,0
20160504161784,72,1,49,-1,0,4,-1,0,0,0,-1
20160504161796,71,4,20,5,1,2,2,0,0,0,0
20160504161814,85,4,56,10,0,2,-1,60,0,0,0
20160504161844,79,4,34,11,0,4,-1,0,0,0,0
20160504161886,73,4,39,10,0,5,-1,0,0,0,0
20160504161886,76,4,40,10,0,6,-1,0,0,0,0
20160504161904,80,4,42,5,0,7,-1,0,0,0,0
20160504161912,85,4,33,2,0,4,-1,60,0,0,0
20160504161912,80,4,44,5,0,5,-1,0,0,0,0
20160504161916,64,2,43,-1,0,4,-1,0,0,0,-1
20160504161924,85,4,33,2,0,3,-1,60,0,0,0
20160504161946,78,3,47,-1,0,5,-1,0,0,0,-1
20160504161946,79,3,48,-1,0,6,-1,0,0,0,-1
20160504161958,85,4,24,2,1,4,4,0,0,0,0
20160504161971,65,4,20,15,1,2,2,0,0,0,0
20160504161990,85,4,24,2,1,4,4,0,0,0,0
20160504161994,85,3,34,-1,0,3,-1,60,0,0,-1
20160504162060,67,4,20,5,1,2,2,0,0,0,0
20160504162086,85,2,33,-1,0,2,-1,60,0,0,-1
20160504162149,80,4,33,3,0,2,-1,60,0,0,0
20160504162162,80,4,40,3,0,3,-1,0,0,0,0
20160504162172,85,4,33,19,0,2,-1,60,0,0,0
20160504162175,80,4,33,4,0,3,-1,60,0,0,0
20160504162181,80,4,33,3,0,3,-1,60,0,0,0
20160504162181,85,4,34,4,0,4,-1,60,0,0,0
20160504162224,80,3,34,-1,0,3,-1,60,0,0,-1
20160504162276,78,4,24,3,1,2,2,0,0,0,0
20160504162306,60,2,56,-1,0,3,-1,0,0,0,-1
20160504162313,85,4,34,6,0,2,-1,60,0,0,0
20160504162329,85,1,20,-1,1,2,2,0,42,0,-1
20160504162349,75,2,56,-1,0,3,-1,0,0,0,-1
20160504162349,75,2,56,-1,0,4,-1,0,0,0,-1
20160504162349,75,2,56,-1,0,5,-1,0,0,0,-1
20160504162349,75,2,56,-1,0,6,-1,0,0,0,-1
20160504162349,75,2,56,-1,0,7,-1,0,0,0,-1
20160504162353,55,4,24,3,1,2,2,0,0,0,0
20160504162381,69,4,47,15,0,3,-1,0,0,0,0
20160504162393,85,4,43,6,0,3,-1,60,0,0,0
20160504162393,70,4,56,6,0,4,-1,0,0,0,0
20160504162414,74,4,33,3,0,2,-1,0,0,0,0
20160504162414,78,4,34,2,0,3,-1,0,0,0,0
20160504162467,85,4,47,10,0,3,-1,60,0,0,0
20160504162480,71,1,33,-1,0,3,-1,0,0,0,-1
20160504162493,79,3,47,-1,0,6,-1,0,0,0,-1
20160504162493,85,3,48,-1,0,7,-1,60,0,0,-1
20160504162499,73,4,49,12,0,3,-1,0,0,0,0
20160504162508,65,4,33,3,0,4,-1,0,0,0,0
20160504162508,65,4,34,2,0,5,-1,0,0,0,0
20160504162508,68,2,42,-1,0,6,-1,0,0,0,-1
20160504162524,70,1,56,-1,0,4,-1,0,0,0,-1
20160504162524,79,4,33,13,0,5,-1,0,0,0,0
20160504162524,65,4,43,6,0,6,-1,0,0,0,0
20160504162529,78,4,39,2,0,5,-1,0,0,0,0
20160504162540,85,4,24,7,1,2,2,0,0,0,0
20160504162542,70,4,44,4,0,3,-1,0,0,0,0
20160504162542,78,4,44,2,0,4,-1,0,0,0,0
20160505160041,78,4,44,2,0,7,-1,0,0,0,0
20160505160538,71,1,43,-1,0,4,-1,0,0,0,-1
20160505160548,60,4,41,2,0,5,-1,0,0,0,0
20160505160845,80,3,33,-1,0,3,-1,60,0,0,-1
20160505160849,72,4,33,5,0,3,-1,0,0,0,0
20160505160849,85,4,39,10,0,4,-1,0,0,0,0
20160505160849,76,4,49,8,0,5,-1,0,0,0,0
20160505160880,85,4,24,4,1,2,2,0,0,0,0
20160505160916,85,4,40,5,0,3,-1,60,0,0,0
20160505160916,68,2,38,-1,0,4,-1,0,0,0,-1
20160505160946,85,4,43,5,0,2,-1,60,0,0,0
20160505161035,61,4,44,2,0,2,-1,0,0,0,0
20160505161064,80,3,33,-1,0,2,-1,60,0,0,-1
20160505161076,85,4,33,5,0,3,-1,60,0,0,0
20160505161087,77,4,33,8,0,3,-1,0,0,0,0
20160505161215,67,4,43,20,0,2,-1,0,0,0,0
20160505161231,85,2,47,-1,0,5,-1,60,0,0,-1
20160505161252,85,4,33,4,0,3,-1,60,0,0,0
20160505161400,70,1,20,-1,1,2,2,0,0,0,-1
20160505161546,85,4,44,6,0,2,-1,60,0,0,0
20160505161685,66,1,56,-1,0,8,-1,0,0,0,-1
20160505161888,74,1,33,-1,0,2,-1,0,0,0,-1
20160505162256,85,4,44,5,0,3,-1,61,0,0,0
20160505162379,80,4,26,4,1,3,3,0,0,0,0
20160505162429,70,4,44,5,0,2,-1,0,0,0,0
20160505162429,72,4,44,5,0,3,-1,0,0,0,0
20160505162429,78,4,44,5,0,4,-1,0,0,0,0
20160505162433,79,4,33,4,0,3,-1,0,0,0,0
20160505162433,85,4,34,7,0,4,-1,0,0,0,0
20160603161110,85,4,33,15,0,6,-1,60,0,0,0
20160603161117,85,4,47,6,0,8,-1,0,0,0,0
20160604160070,74,2,44,-1,0,6,-1,0,0,0,-1
20160604160070,76,2,44,-1,0,7,-1,0,0,0,-1
20160604160070,74,2,44,-1,0,8,-1,0,0,0,-1
20160604160070,85,2,44,-1,0,9,-1,60,0,0,-1
20160604160551,50,3,44,-1,0,7,-1,0,0,0,-1
20160604160551,50,3,44,-1,0,8,-1,0,0,0,-1
20160604160551,50,3,44,-1,0,9,-1,0,0,0,-1
20160604160551,50,3,44,-1,0,10,-1,0,0,0,-1
20160604160582,80,4,44,9,0,3,-1,0,0,0,0
20160604160582,76,4,44,9,0,4,-1,0,0,0,0
20160604160582,80,4,44,7,0,5,-1,0,0,0,0
20160604160582,75,4,44,5,0,6,-1,0,0,0,0
20160604160582,65,4,44,3,0,7,-1,0,0,0,0
20160604160649,79,4,40,1,0,5,-1,0,0,0,0
20160604160764,85,4,35,2,0,2,-1,0,0,0,0
20160604160814,65,1,47,-1,0,4,-1,0,0,0,-1
20160604160844,75,2,33,-1,0,5,-1,0,0,0,-1
20160604161198,79,4,49,4,0,3,-1,0,0,0,0
20160604161269,76,1,34,-1,0,6,-1,0,0,0,-1
20160604161269,66,1,39,-1,0,7,-1,0,0,0,-1
20160604161364,73,4,47,2,0,5,-1,0,0,0,0
20160604161379,74,2,39,-1,0,7,-1,0,0,0,-1
20160604161379,78,2,40,-1,0,8,-1,0,0,0,-1
20160604161450,64,4,47,3,0,4,-1,0,0,0,0
20160604161450,72,4,48,3,0,5,-1,0,0,0,0
20160604161487,80,4,40,2,0,3,-1,60,0,0,0
20160604161775,68,3,39,-1,0,4,-1,43,43,43,-1
20160604162150,73,1,20,-1,1,2,2,0,0,0,-1
20160604162253,85,4,44,2,0,4,-1,60,0,0,0
20160604162253,85,4,44,2,0,5,-1,60,0,0,0
20160604162255,85,4,33,2,0,2,-1,0,0,0,0
20160604162439,80,4,44,6,0,2,-1,60,0,0,0
20160605160016,71,4,44,5,0,2,-1,0,0,0,0
20160605160016,85,4,43,5,0,3,-1,60,0,0,0
20160605160025,85,4,33,4,0,3,-1,60,0,0,0
20160605160059,78,4,56,20,0,2,-1,0,0,0,0
20160605160059,78,4,56,20,0,3,-1,0,0,0,0
20160605160059,78,4,56,20,0,4,-1,0,0,0,0
20160605160059,78,4,56,20,0,5,-1,0,0,0,0
20160605160059,78,4,56,20,0,6,-1,0,0,0,0
20160605160090,72,1,42,-1,0,2,-1,0,0,0,-1
20160605160101,73,1,44,-1,0,2,-1,0,0,0,-1
20160605160113,45,4,56,2,0,2,-1,0,0,0,0
20160605160113,50,4,56,2,0,3,-1,0,0,0,0
20160605160113,55,4,56,2,0,4,-1,0,0,0,0
20160605160113,60,4,56,2,0,5,-1,0,0,0,0
20160605160113,70,4,56,2,0,6,-1,0,0,0,0
20160605160123,80,2,34,-1,0,2,-1,60,0,0,-1
20160605160143,80,4,20,2,1,2,2,0,0,0,0
20160605160511,85,4,43,3,0,4,-1,60,0,0,0
20160605160520,73,4,49,3,0,5,-1,0,0,0,0
20160605160537,85,2,47,-1,0,5,-1,0,0,0,-1
20160605160537,85,2,47,-1,0,6,-1,60,0,0,-1
20160605160543,75,4,47,2,0,5,-1,0,0,0,0
20160605160577,80,4,39,10,0,4,-1,60,0,0,0
20160605160586,72,4,33,7,0,2,-1,0,0,0,0
20160605160594,67,4,56,2,0,2,-1,0,0,0,0
20160605160598,64,1,44,-1,0,2,-1,0,0,0,-1
20160605160634,80,4,33,6,0,2,-1,60,0,0,0
20160605160655,67,4,20,2,1,3,3,0,0,0,0
20160605160657,75,4,47,6,0,6,-1,0,0,0,0
20160605160673,79,4,34,2,0,5,-1,0,0,0,0
20160605160715,62,4,39,16,0,4,-1,0,0,0,0
20160605160783,75,4,20,2,1,2,2,0,0,0,0
20160605160794,80,4,24,2,1,5,5,0,0,0,0
20160605160868,71,3,33,-1,0,5,-1,0,0,0,-1
20160605160896,85,4,43,4,0,3,-1,60,0,0,0
20160605160896,85,4,43,2,0,4,-1,60,0,0,0
20160605160910,80,4,34,5,0,2,-1,0,0,0,0
20160605160949,75,1,33,-1,0,2,-1,0,0,0,-1
20160605160961,85,4,47,3,0,3,-1,60,0,0,0
20160605160961,80,4,47,4,0,4,-1,60,0,0,0
20160605160987,73,1,38,-1,0,4,-1,0,0,0,-1
20160605161032,80,4,33,3,0,8,-1,0,0,0,0
20160605161032,85,4,49,2,0,9,-1,61,43,43,42
20160605161039,85,2,43,-1,0,3,-1,0,42,0,-1
20160605161086,52,4,24,2,1,2,2,0,0,0,0
20160605161112,85,4,24,10,1,2,2,0,0,0,0
20160605161147,71,4,44,1,0,4,-1,0,0,0,0
20160605161174,65,1,44,-1,0,5,-1,0,0,0,-1
20160605161179,74,1,24,-1,1,2,2,0,0,0,-1
20160605161193,80,4,20,5,1,2,2,0,0,0,0
20160605161238,85,4,43,6,0,2,-1,60,0,0,0
20160605161238,70,4,43,2,0,3,-1,0,0,0,0
20160605161241,85,2,47,-1,0,6,-1,0,0,0,-1
20160605161249,69,4,33,2,0,7,-1,0,0,0,0
20160605161249,69,1,34,-1,0,8,-1,0,0,0,-1
20160605161267,85,3,44,-1,0,2,-1,60,0,0,-1
20160605161281,85,3,47,-1,0,7,-1,60,0,0,-1
20160605161291,72,4,49,3,0,2,-1,0,0,0,0
20160605161297,67,4,49,15,0,2,-1,0,0,0,0
20160605161312,80,4,20,3,1,2,2,0,0,0,0
20160605161315,85,4,44,5,0,2,-1,0,0,0,0
20160605161315,85,4,44,5,0,3,-1,0,0,0,0
20160605161315,80,4,44,5,0,4,-1,0,0,0,0
20160605161315,80,4,44,5,0,5,-1,60,0,0,0
20160605161315,80,4,44,5,0,6,-1,60,0,0,0
20160605161337,58,4,43,5,0,3,-1,0,0,0,0
20160605161360,85,4,39,4,0,4,-1,60,0,0,0
20160605161361,80,2,43,-1,0,10,-1,0,0,0,-1
20160605161362,85,3,36,-1,0,3,-1,60,0,0,-1
20160605161370,85,4,33,6,0,3,-1,60,0,0,0
20160605161391,85,4,47,3,0,5,-1,60,0,0,0
20160605161427,85,4,33,4,0,3,-1,60,0,0,0
20160605161471,85,1,33,-1,0,3,-1,60,0,0,-1
20160605161471,67,1,38,-1,0,4,-1,0,0,0,-1
20160605161480,74,4,34,4,0,4,-1,0,0,0,0
20160605161480,72,4,33,4,0,5,-1,0,0,0,0
20160605161505,61,2,20,-1,1,2,2,0,0,0,-1
20160605161535,85,2,33,-1,0,4,-1,60,0,0,-1
20160605161541,85,4,47,2,0,5,-1,0,0,0,0
20160605161547,80,4,33,2,0,3,-1,0,0,0,0
20160605161547,80,4,34,2,0,4,-1,60,0,0,0
20160605161583,85,3,38,-1,0,2,-1,0,0,0,-1
20160605161589,75,4,33,5,0,3,-1,0,0,0,0
20160605161591,75,4,56,7,0,2,-1,0,0,0,0
20160605161591,75,4,56,7,0,3,-1,0,0,0,0
20160605161591,55,4,56,7,0,4,-1,0,0,0,0
20160605161591,75,4,56,6,0,5,-1,0,0,0,0
20160605161591,70,4,56,6,0,6,-1,0,0,0,0
20160605161599,60,4,43,4,0,2,-1,0,0,0,0
20160605161600,85,4,47,3,0,7,-1,60,0,0,0
20160605161625,80,1,20,-1,1,2,2,0,0,0,-1
20160605161644,85,3,38,-1,0,2,-1,60,0,0,-1
20160605161644,74,3,38,-1,0,3,-1,0,0,0,-1
20160605161644,74,3,43,-1,0,4,-1,0,0,0,-1
20160605161656,76,3,33,-1,0,3,-1,0,0,0,-1
20160605161684,72,3,43,-1,0,3,-1,0,0,0,-1
20160605161692,72,3,33,-1,0,5,-1,0,0,0,-1
20160605161700,70,1,44,-1,0,2,-1,0,0,0,-1
20160605161722,60,3,39,-1,0,4,-1,0,0,0,-1
20160605161747,45,1,56,-1,0,6,-1,0,0,0,-1
20160605161792,72,4,20,30,1,3,3,0,0,0,0
20160605161808,60,2,44,-1,0,4,-1,0,0,43,-1
20160605161817,80,4,34,10,0,3,-1,60,0,0,0
20160605161831,55,4,43,3,0,5,-1,0,0,0,0
20160605161861,79,4,33,10,0,3,-1,0,0,0,0
20160605161874,80,1,56,-1,0,3,-1,0,0,0,-1
20160605161883,80,4,33,6,0,3,-1,0,0,0,0
20160605161883,85,4,49,6,0,4,-1,60,0,0,0
20160605161890,73,1,33,-1,0,4,-1,0,0,0,-1
20160605161892,80,2,33,-1,0,5,-1,60,0,0,-1
20160605161917,85,4,44,3,0,5,-1,60,0,0,0
20160605161917,63,3,43,-1,0,6,-1,0,0,0,-1
20160605161968,85,1,44,-1,0,7,-1,61,0,0,-1
20160605161973,80,4,33,4,0,9,-1,0,0,0,0
20160605161973,85,4,34,4,0,10,-1,60,0,0,0
20160605161989,72,4,33,5,0,3,-1,0,0,0,0
20160605161989,78,4,34,3,0,4,-1,0,0,0,0
20160605161989,45,4,37,5,0,5,-1,0,0,0,0
20160605161989,78,4,40,10,0,6,-1,0,0,0,0
20160605162012,85,4,39,3,0,3,-1,0,0,0,0
20160605162017,85,4,39,3,0,4,-1,0,0,0,0
20160605162040,80,4,40,4,0,4,-1,60,0,0,0
20160605162058,79,4,39,2,0,4,-1,0,0,0,42
20160605162059,80,4,33,15,0,4,-1,0,0,0,0
20160605162086,59,1,44,-1,0,2,-1,0,0,0,-1
20160605162086,77,1,49,-1,0,3,-1,0,0,0,-1
20160605162086,80,1,44,-1,0,4,-1,60,0,0,-1
20160605162119,85,3,34,-1,0,4,-1,60,0,0,-1
20160605162127,73,3,40,-1,0,5,-1,0,0,0,-1
20160605162130,85,3,43,-1,0,3,-1,60,0,0,-1
20160605162133,85,4,33,3,0,3,-1,60,0,0,0
20160605162150,80,4,20,4,1,2,2,0,0,0,0
20160605162185,80,4,33,2,0,2,-1,60,0,0,0
20160605162190,76,4,33,5,0,3,-1,0,0,0,0
20160605162204,85,4,33,3,0,3,-1,60,0,0,0
20160605162272,85,4,39,6,0,3,-1,60,0,0,0
20160605162275,85,4,41,2,0,3,-1,60,0,0,0
20160605162275,85,4,42,4,0,4,-1,60,0,0,0
20160605162306,85,1,26,-1,1,2,2,0,0,0,-1
20160605162330,85,4,43,4,0,2,-1,0,0,0,0
20160605162338,80,2,33,-1,0,5,-1,60,0,0,-1
20160605162339,85,3,49,-1,0,5,-1,60,0,0,-1
20160605162381,70,3,56,-1,0,2,-1,0,0,0,-1
20160605162381,70,3,56,-1,0,3,-1,0,0,0,-1
20160605162381,70,3,56,-1,0,4,-1,0,0,0,-1
20160605162381,70,3,56,-1,0,5,-1,0,0,0,-1
20160605162381,70,3,56,-1,0,6,-1,0,0,0,-1
20160605162392,72,3,49,-1,0,3,-1,0,0,0,-1
20160605162400,85,4,33,6,0,2,-1,60,0,0,0
20160605162417,75,4,34,6,0,5,-1,0,0,0,0
20160605162465,60,4,47,2,0,6,-1,0,0,0,0
20160605162514,67,4,47,2,0,5,-1,0,0,0,42
20160606160662,56,4,40,3,0,3,-1,0,0,0,0
20160606160828,85,4,20,12,1,2,2,0,0,0,0
20160606160997,85,4,33,2,0,3,-1,60,0,0,42
20160606161426,80,4,33,2,0,2,-1,60,0,0,0
20160606161426,80,4,34,2,0,3,-1,60,0,0,0
20160606161532,85,4,47,5,0,2,-1,60,0,0,0
20160606161698,85,4,33,6,0,3,-1,60,0,0,0
20160606161698,85,4,34,6,0,4,-1,60,0,0,0
20160606161716,68,1,56,-1,0,5,-1,0,0,0,-1
20160606161716,85,1,43,-1,0,6,-1,60,0,0,-1
20160606162215,77,4,20,7,1,2,2,0,0,0,0
20160606162507,64,3,33,-1,0,8,-1,0,42,0,-1
20160606162509,76,1,33,-1,0,6,-1,0,0,0,-1
20160705160531,55,3,33,-1,0,6,-1,0,0,0,-1
20160705160531,57,1,56,-1,0,7,-1,0,0,0,-1
20160705160625,85,4,33,5,0,3,-1,60,0,0,0
20160705160659,85,4,33,2,0,4,-1,60,0,0,0
20160705160659,72,1,39,-1,0,5,-1,0,0,0,-1
20160705160660,85,4,33,2,0,5,-1,0,0,0,0
20160705160763,85,1,56,-1,0,3,-1,0,0,0,-1
20160705160834,72,4,20,4,1,2,2,0,0,0,0
20160705160860,85,1,44,-1,0,3,-1,60,0,0,-1
20160705161123,79,4,39,2,0,5,-1,0,0,0,0
20160705161123,85,4,40,2,0,6,-1,60,0,0,0
20160705161133,68,1,56,-1,0,3,-1,0,0,0,-1
20160705161133,68,1,49,-1,0,4,-1,0,0,0,-1
20160705161149,85,4,44,3,0,3,-1,60,0,0,0
20160705161184,85,4,47,2,0,3,-1,0,0,0,0
20160705161195,54,2,56,-1,0,2,-1,0,0,0,-1
20160705161209,65,4,33,2,0,3,-1,0,0,0,0
20160705161506,85,4,33,4,0,6,-1,60,0,0,0
20160705161510,85,2,38,-1,0,2,-1,0,0,0,-1
20160705161557,78,1,56,-1,0,9,-1,0,0,0,-1
20160705161669,70,4,43,5,0,2,-1,0,0,0,0
