TUCASEID,TR1INTST,TR2INTST,TRFNLOUT,TRINCEN2,TUAVGDUR,TUA_ID,TUCPSDP,TUC_ID,TUDQUAL2,TUINCENT,TUINTDQUAL,TUINTID,TUINTRODATE,TUINTROPANMONTH,TUINTROPANYEAR,TULNGSKL,TUTOTACTNO,TUV_ID
20190403191794,1,1,001.001,0,110.8,-1,1,CU56,-1,0,2,LL95,20,04,2019,0,13,CS95
20190403191795,1,1,001.001,0,65.5,KP77,1,CU56,-1,0,2,WW96,07,04,2019,0,22,CS95
20190403191797,1,1,001.001,0,110.8,KP77,1,CU56,-1,0,2,QQ50,14,04,2019,0,13,CS99
20190403191800,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,CM58,25,03,2019,0,-1,-1
20190403191803,1,1,001.001,0,110.8,-1,1,CS95,-1,0,2,QQ63,15,04,2019,0,13,CY19
20190403191806,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,CM58,01,04,2019,0,-1,-1
20190403191807,1,1,001.001,0,90,KP73,1,CS95,-1,0,2,LL95,15,04,2019,0,16,CN98
20190403191808,1,1,001.001,0,110.8,KP77,1,CY19,-1,0,2,CV97,08,04,2019,0,13,CN87
20190403191809,3,6,021.003,0,-1,-1,2,-1,-1,0,-1,QQ55,14,04,2019,0,-1,-1
20190403191810,1,1,001.001,0,80,KP77,2,CY19,-1,0,2,QQ45,12,04,2019,0,18,CN87
20190403191812,1,1,001.001,0,62.6,KP77,1,CY19,-1,0,2,WW96,04,04,2019,0,23,CN87
20190403191814,4,7,195.001,0,-1,-1,1,-1,-1,0,-1,LL97,31,03,2019,0,-1,-1
20190403191817,1,1,001.001,0,240,KP77,2,CY19,-1,0,2,ZS92,25,03,2019,0,6,CN87
20190403191818,4,7,195.001,0,-1,-1,2,-1,-1,0,-1,QQ85,15,04,2019,0,-1,-1
20190403191820,1,1,001.001,0,62.6,-1,2,CY19,-1,0,2,QQ52,31,03,2019,0,23,CN87
20190403191821,1,1,001.001,0,33.5,KP77,2,CY19,-1,0,2,CM58,11,04,2019,0,43,CM99
20190403191823,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,QQ48,17,04,2019,0,-1,-1
20190403191825,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,QQ60,17,04,2019,0,-1,-1
20190403191828,2,5,021.002,0,-1,-1,2,-1,-1,0,-1,VV89,16,04,2019,0,-1,-1
20190403191833,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,QQ67,31,03,2019,0,-1,-1
20190403191836,1,1,001.001,0,55.4,KP77,2,CY19,-1,0,2,WW99,13,04,2019,0,26,CM99
20190403191838,1,1,001.001,0,110.8,KP77,1,CY19,-1,0,2,QQ48,14,04,2019,0,13,CM99
20190403191840,1,1,001.001,0,80,-1,1,CY19,-1,0,2,QQ48,14,04,2019,0,18,CM99
20190403191842,4,7,195.001,0,-1,-1,2,-1,-1,0,-1,CM99,31,03,2019,0,-1,-1
20190403191843,1,1,001.001,0,240,-1,2,CU96,-1,0,2,QQ58,08,04,2019,0,6,CS94
20190403191844,1,1,001.001,0,180,-1,1,CU96,-1,0,2,QQ63,08,04,2019,0,8,CS94
20190403191846,1,1,001.001,0,110.8,-1,1,CS94,-1,0,2,ZS92,14,04,2019,0,13,CN88
20190403191848,2,3,179.001,0,-1,-1,1,-1,-1,0,-1,QQ90,31,03,2019,0,-1,-1
20190403191852,1,1,001.001,0,45,KP73,2,CU96,-1,0,2,QQ48,14,04,2019,0,32,CN79
20190403191854,3,6,020.007,0,-1,-1,1,-1,-1,0,-1,QQ79,20,04,2019,0,-1,-1
20190403191855,1,1,001.001,0,160,-1,1,CS94,-1,0,2,ZS92,12,04,2019,0,9,CN88
20190403191856,4,7,195.001,0,-1,-1,2,-1,-1,0,-1,LL97,02,04,2019,0,-1,-1
20190403191862,1,1,001.001,0,144,-1,1,CS94,-1,0,2,QQ48,15,04,2019,0,10,CN88
20190403191865,2,5,021.002,0,-1,-1,1,-1,-1,0,-1,CI86,14,04,2019,0,-1,-1
20190403191866,4,7,195.001,0,-1,-1,2,-1,-1,0,-1,LL97,04,04,2019,0,-1,-1
20190403191867,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,CM58,08,04,2019,0,-1,-1
20190403191869,1,1,001.001,0,96,-1,2,CS94,-1,0,2,ZS92,14,04,2019,0,15,CN88
20190403191871,1,1,001.001,0,62.6,KP77,2,CS94,-1,0,2,QQ59,30,03,2019,0,23,CB97
20190403191872,1,1,001.001,0,37.9,KP77,1,CS94,-1,0,2,QQ45,07,04,2019,0,38,CB97
20190403191876,3,6,021.003,0,-1,-1,2,-1,-1,0,-1,QQ94,07,04,2019,0,-1,-1
20190403191878,1,1,001.001,0,62.6,KP73,2,CS94,-1,0,2,QQ48,16,04,2019,0,23,CJ98
20190403191879,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,II92,06,04,2019,0,-1,-1
20190403191882,1,1,001.001,0,36.9,KP73,1,CU96,-1,0,2,QQ58,18,04,2019,0,39,CB97
20190403191886,1,1,001.001,0,96,KP73,2,CB97,-1,0,2,QQ82,31,03,2019,0,15,CS99
20190403191887,1,1,001.001,0,84.7,KP73,1,CU96,-1,0,2,QQ68,29,03,2019,0,17,CB97
20190403191891,3,6,020.015,0,-1,-1,2,-1,-1,0,-1,CI86,27,03,2019,0,-1,-1
20190403191893,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,LL97,25,03,2019,0,-1,-1
20190403191897,3,6,021.003,0,-1,-1,2,-1,-1,0,-1,LL95,11,04,2019,0,-1,-1
20190403191898,2,3,231.001,0,130.9,-1,1,CB97,-1,0,2,QQ68,07,04,2019,1,11,CN88
20190403191902,1,1,001.001,0,75.8,-1,2,CN88,-1,0,2,II96,31,03,2019,0,19,CU56
20190403191904,1,1,001.001,0,68.6,-1,1,CN88,-1,0,2,QQ63,15,04,2019,0,21,CU56
20190403191907,1,1,001.001,0,51.4,-1,1,CN88,-1,0,2,VV82,20,04,2019,0,28,CY15
20190403191911,1,1,001.001,0,84.7,KP73,1,CU56,-1,0,2,QQ90,15,04,2019,0,17,CY15
20190403191912,1,1,001.001,0,65.5,KP73,1,CN88,-1,0,2,QQ86,13,04,2019,0,22,CU56
20190403191915,1,1,001.001,0,75.8,KP73,1,CU56,-1,0,2,QQ68,12,04,2019,0,19,CY15
20190403191916,2,4,188.001,0,-1,-1,2,-1,-1,0,-1,QQ50,28,03,2019,0,-1,-1
20190403191919,3,6,021.003,0,-1,-1,1,-1,-1,0,-1,QQ94,08,04,2019,0,-1,-1
20190403191921,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,QQ56,15,04,2019,0,-1,-1
20190403191922,1,1,001.001,0,42.4,KP77,1,CN88,-1,0,2,QQ68,02,04,2019,0,34,CU56
20190403191926,1,1,001.001,0,160,-1,1,CN88,-1,0,2,QQ68,08,04,2019,0,9,CU56
20190403191929,1,1,001.001,0,41.1,KP73,1,CU56,-1,0,2,QQ48,03,04,2019,0,35,CY15
20190403191931,1,1,001.001,0,102.9,-1,1,CU56,-1,0,2,QQ55,21,04,2019,0,14,CY11
20190403191937,1,1,001.001,0,75.8,KP73,1,CU56,-1,0,2,QQ60,21,04,2019,0,19,CY11
20190403191940,1,1,001.001,1,110.8,-1,1,CU56,-1,0,2,CM99,14,04,2019,0,13,CY11
20190403191941,1,1,001.001,0,90,KP73,1,CU56,-1,0,2,QQ56,03,04,2019,0,16,CY11
20190403191943,1,1,001.001,0,160,-1,2,CU56,-1,0,2,QQ45,25,03,2019,1,9,CJ92
20190403191945,2,3,181.001,0,-1,-1,2,-1,-1,0,-1,QQ85,15,04,2019,0,-1,-1
20190403191947,1,1,001.001,0,72,-1,2,CY11,-1,0,2,VV82,26,03,2019,0,20,CN86
20190403191953,2,3,179.001,0,-1,-1,2,-1,-1,0,-1,QQ85,13,04,2019,0,-1,-1
20190403191954,1,1,001.001,0,90,KP73,1,CY11,-1,0,2,QQ68,14,04,2019,1,16,CN86
20190403191967,1,1,001.001,0,110.8,-1,1,CY11,-1,0,2,QQ52,08,04,2019,0,13,CN79
20190403191969,2,5,021.002,0,-1,-1,2,-1,-1,0,-1,CZ95,27,03,2019,0,-1,-1
20190403191980,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,MM86,27,03,2019,0,-1,-1
20190403191982,1,1,001.001,0,65.5,KP73,1,CY11,-1,0,2,QQ79,20,04,2019,0,22,CN86
20190403191983,1,1,001.001,0,96,-1,1,CN79,-1,0,2,QQ48,11,04,2019,0,15,CY11
20190403191985,2,5,021.002,0,-1,-1,2,-1,-1,0,-1,CI86,11,04,2019,0,-1,-1
20190403191987,1,1,001.001,0,160,-1,2,CY11,-1,0,2,QQ71,01,04,2019,0,9,CN79
20190403191990,1,1,001.001,0,205.7,-1,1,CY11,-1,0,2,QQ54,07,04,2019,0,7,CN86
20190403191993,1,1,001.001,0,62.6,KP73,2,CN79,-1,0,2,QQ59,16,04,2019,0,23,CY11
20190403191999,1,1,001.001,0,51.4,KP73,1,CN86,-1,0,2,QQ48,07,04,2019,0,28,CY11
20190403192002,4,7,195.001,0,-1,-1,2,-1,-1,0,-1,QQ82,02,04,2019,0,-1,-1
20190403192007,1,1,001.001,0,180,KP73,1,CN86,-1,0,2,QQ52,16,04,2019,0,8,CN79
20190403192010,2,3,231.001,0,96,-1,1,CN79,-1,0,2,QQ56,27,03,2019,0,15,CY11
20190403192011,1,1,001.001,0,130.9,-1,2,CN79,-1,0,2,QQ60,01,04,2019,0,11,CY11
20190403192012,4,7,195.001,0,-1,-1,2,-1,-1,0,-1,WW99,30,03,2019,0,-1,-1
20190403192017,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,ZS92,10,04,2019,0,-1,-1
20190403192026,2,3,231.001,0,110.8,-1,1,CN79,-1,0,2,ZS92,17,04,2019,0,13,CN86
20190403192028,1,1,001.001,0,49.7,-1,1,CN79,-1,0,2,WW96,26,03,2019,0,29,CN86
20190403192029,1,1,001.001,0,65.5,-1,1,CN79,-1,0,2,II92,13,04,2019,0,22,CN86
20190403192030,1,1,001.001,0,72,KP73,1,CN79,-1,0,2,QQ52,31,03,2019,0,20,CN86
20190403192031,1,1,001.001,0,62.6,KP73,1,CN86,-1,0,-1,QQ85,01,04,2019,0,23,CS94
20190403192032,1,1,001.001,0,42.4,KP73,2,CN86,-1,0,2,LL97,28,03,2019,0,34,CS94
20190403192033,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,QQ67,27,03,2019,0,-1,-1
20190403192037,1,1,001.001,0,102.9,-1,1,CN86,-1,0,2,QQ55,07,04,2019,0,14,CS94
20190403192041,1,1,001.001,0,51.4,HX35,2,CN86,-1,0,2,QQ45,21,04,2019,1,28,CS95
20190403192047,4,7,195.001,0,-1,-1,1,-1,-1,0,-1,LL97,02,04,2019,0,-1,-1
20190403192050,1,1,001.001,0,72,KP73,1,CS94,-1,0,2,QQ48,02,04,2019,0,20,CN98
20190403192051,1,1,001.001,0,90,-1,2,CS94,-1,0,2,LL97,02,04,2019,0,16,CN98
20190403192052,1,1,001.001,0,72,KP73,1,CS94,-1,0,2,QQ67,14,04,2019,0,20,CN98
20190403192054,1,1,001.001,0,49.7,KP73,2,CS94,-1,0,2,QQ48,04,04,2019,0,29,CJ92
20190403192056,1,1,001.001,0,65.5,KP73,1,CS94,-1,0,2,QQ52,08,04,2019,0,22,CJ92
20190403192059,2,3,181.001,0,-1,-1,2,-1,-1,0,-1,QQ67,27,03,2019,0,-1,-1
20190403192062,2,3,181.001,0,-1,-1,2,-1,-1,0,-1,QQ68,05,04,2019,0,-1,-1
20190403192065,1,1,001.001,0,75.8,KP73,1,CS94,-1,0,2,QQ48,04,04,2019,0,19,CJ92
20190403192067,2,3,181.001,0,-1,-1,2,-1,-1,0,-1,QQ48,25,03,2019,0,-1,-1
20190403192070,1,1,001.001,0,68.6,KP73,2,CS94,-1,0,-1,QQ85,08,04,2019,0,21,CJ92
20190403192072,1,1,001.001,0,90,-1,2,CS94,-1,0,2,QQ68,01,04,2019,1,16,CJ92
20190403192076,1,1,001.001,0,60,-1,2,CS94,-1,0,2,QQ56,21,04,2019,0,24,CJ92
20190403192080,2,5,021.002,0,-1,-1,2,-1,-1,0,-1,QQ60,21,04,2019,0,-1,-1
20190403192081,1,1,001.001,0,68.6,KP73,1,CS94,-1,0,2,WW99,14,04,2019,0,21,CJ92
20190403192082,1,1,001.001,0,65.5,-1,1,CS94,-1,0,2,QQ82,11,04,2019,0,22,CJ92
20190403192084,1,1,001.001,0,80,KP73,1,CS94,-1,0,-1,QQ85,20,04,2019,0,18,CJ92
20190403192087,1,1,001.001,0,102.9,-1,1,CS94,-1,0,2,QQ58,13,04,2019,0,14,CJ92
20190403192097,1,1,001.001,0,90,KP73,1,CS94,-1,0,2,QQ56,03,04,2019,0,16,CJ92
20190403192098,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,CV97,10,04,2019,0,-1,-1
20190403192106,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,QQ85,25,03,2019,0,-1,-1
20190403192108,4,7,195.001,0,-1,-1,1,-1,-1,0,-1,CM99,15,04,2019,0,-1,-1
20190403192109,3,6,021.003,0,-1,-1,1,-1,-1,0,-1,QQ94,01,04,2019,0,-1,-1
20190403192110,2,5,021.002,0,-1,-1,2,-1,-1,0,-1,MM86,08,04,2019,0,-1,-1
20190403192112,1,1,001.001,0,130.9,KP73,1,CS94,-1,0,2,QQ46,10,04,2019,0,11,CS97
20190403192113,1,1,001.001,0,45,-1,2,CS94,-1,0,2,QQ94,31,03,2019,0,32,CN98
20190403192116,1,1,001.001,0,31.3,KP73,1,CS94,-1,0,2,QQ68,09,04,2019,0,46,CS96
20190403192118,1,1,001.001,0,72,KP73,1,CJ99,-1,0,2,QQ60,14,04,2019,0,20,CS96
20190403192122,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,QQ67,15,04,2019,0,-1,-1
20190403192124,1,1,001.001,0,72,KP73,1,CJ92,-1,0,2,QQ52,08,04,2019,0,20,CN98
20190403192131,2,5,021.002,0,-1,-1,1,-1,-1,0,-1,MM86,30,03,2019,0,-1,-1
20190403192136,1,1,001.001,0,90,KP73,1,CJ92,-1,0,2,CM58,06,04,2019,0,16,CN98
20190403192137,1,1,001.001,0,68.6,KP73,2,CJ92,-1,0,2,QQ82,26,03,2019,1,21,CN98
20190403192139,1,1,001.001,0,62.6,-1,1,CJ92,-1,0,2,LL95,14,04,2019,0,23,CU56
20190403192141,1,1,001.001,0,120,-1,2,CJ92,-1,0,2,CM58,05,04,2019,0,12,CS97
20190403192144,1,1,001.001,0,102.9,KP73,1,CJ92,-1,0,2,QQ96,06,04,2019,0,14,CS97
20190403192147,1,1,001.001,0,90,KP73,2,CJ92,-1,0,2,VV82,08,04,2019,0,16,CS97
20190403192149,1,1,001.001,0,102.9,KP73,1,CJ92,-1,0,2,VV64,14,04,2019,0,14,CU96
20190403192150,3,6,021.003,0,-1,-1,2,-1,-1,0,-1,QQ55,21,04,2019,0,-1,-1
20190403192153,1,1,001.001,0,60,-1,1,CJ92,-1,0,2,WW99,14,04,2019,0,24,CU96
20190403192159,1,1,001.001,0,57.6,KP73,1,CJ92,-1,0,2,QQ57,15,04,2019,0,25,CJ99
20190403192162,2,3,179.001,0,-1,-1,1,-1,-1,0,-1,QQ63,01,04,2019,0,-1,-1
20190403192166,1,1,001.001,0,62.6,KP73,2,CJ92,-1,0,2,II92,13,04,2019,0,23,CJ99
20190403192171,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,CM99,30,03,2019,0,-1,-1
20190403192173,2,4,188.001,0,-1,-1,2,-1,-1,0,-1,II96,05,04,2019,0,-1,-1
20190403192174,4,7,195.001,0,-1,-1,1,-1,-1,0,-1,LL97,11,04,2019,0,-1,-1
20190403192178,1,1,001.001,0,60,-1,1,CJ92,-1,0,2,ZS92,01,04,2019,0,24,CJ99
20190403192181,4,7,195.001,0,-1,-1,2,-1,-1,0,-1,QQ68,26,03,2019,1,-1,-1
20190403192182,2,3,179.001,0,-1,-1,1,-1,-1,0,-1,QQ45,31,03,2019,0,-1,-1
20190403192184,1,1,001.001,0,205.7,-1,1,CJ92,-1,0,2,QQ82,04,04,2019,0,7,CU96
20190403192185,1,1,001.001,0,72,KP73,2,CJ92,-1,0,2,QQ94,31,03,2019,0,20,CU96
20190403192190,1,1,001.001,0,96,KP73,2,CJ92,-1,0,2,QQ68,03,04,2019,1,15,CU96
20190403192198,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,QQ58,03,04,2019,0,-1,-1
20190403192201,1,1,001.001,0,80,-1,2,CJ92,-1,0,2,CM58,28,03,2019,0,18,CU96
20190403192204,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,CR05,01,04,2019,0,-1,-1
20190403192205,1,1,001.001,0,48,KP73,1,CJ92,-1,0,2,QQ68,09,04,2019,0,30,CU96
20190403192206,1,1,001.001,0,43.6,KP73,2,CJ92,-1,0,2,QQ48,14,04,2019,0,33,CJ99
20190403192207,1,1,001.001,0,53.3,KP73,2,CJ99,-1,0,2,QQ96,05,04,2019,0,27,CS96
20190403192208,4,7,195.001,0,-1,-1,2,-1,-1,0,-1,CV97,03,04,2019,0,-1,-1
20190403192209,2,5,021.002,0,-1,-1,2,-1,-1,0,-1,MM86,08,04,2019,0,-1,-1
20190403192210,1,1,001.001,0,96,-1,2,CU96,-1,0,2,WW99,06,04,2019,0,15,CJ99
20190403192213,1,1,001.001,0,120,KP73,1,CJ99,-1,0,2,QQ55,31,03,2019,0,12,CS96
20190403192214,1,1,001.001,0,84.7,-1,2,CU96,-1,0,2,QQ52,26,03,2019,0,17,CJ99
20190403192217,1,1,001.001,0,240,-1,2,-1,-1,0,2,QQ56,21,04,2019,0,6,-1
20190403192222,2,3,181.001,0,-1,-1,2,-1,-1,0,-1,WW96,28,03,2019,0,-1,-1
20190403192223,1,1,001.001,0,75.8,-1,1,CJ99,-1,0,2,ZS92,12,04,2019,0,19,CS96
20190403192226,1,1,001.001,0,120,-1,1,CU96,-1,0,2,WW96,19,04,2019,0,12,CJ99
20190403192229,1,1,001.001,0,60,-1,1,CJ99,-1,0,2,WW96,07,04,2019,0,24,CS96
20190403192230,1,1,001.001,0,84.7,-1,1,CS96,-1,0,2,VV89,16,04,2019,1,17,CU96
20190403192234,3,6,021.003,0,-1,-1,2,-1,-1,0,-1,QQ45,01,04,2019,1,-1,-1
20190403192239,2,3,179.001,0,-1,-1,1,-1,-1,0,-1,QQ67,07,04,2019,0,-1,-1
20190403192240,1,1,001.001,0,65.5,-1,2,CS96,-1,0,2,II96,07,04,2019,0,22,CU96
20190403192243,2,3,231.001,0,120,-1,1,CS96,-1,0,2,QQ94,07,04,2019,0,12,CU96
20190403192247,1,1,001.001,0,51.4,-1,1,CU96,-1,0,2,II96,10,04,2019,0,28,CS96
20190403192250,1,1,001.001,0,144,KP73,1,CU96,-1,0,2,QQ45,11,04,2019,0,10,CS96
20190403192252,1,1,001.001,0,51.4,KP73,2,CS96,-1,0,2,II92,13,04,2019,0,28,CS97
20190403192254,4,7,195.001,0,-1,-1,1,-1,-1,0,-1,QQ63,25,03,2019,0,-1,-1
20190403192257,2,5,021.002,0,-1,-1,1,-1,-1,0,-1,MM86,08,04,2019,0,-1,-1
20190403192260,1,1,001.001,0,102.9,KP77,1,CS96,-1,0,2,CR05,16,04,2019,0,14,CJ98
20190403192262,1,1,001.001,0,102.9,-1,2,CS96,-1,0,2,QQ94,30,03,2019,0,14,CJ98
20190403192267,1,1,001.001,0,55.4,KP73,1,CS96,-1,0,2,QQ48,14,04,2019,0,26,CJ98
20190403192269,1,1,001.001,0,68.6,-1,1,CS96,-1,0,2,LL95,05,04,2019,0,21,CS97
20190403192274,3,6,020.015,0,-1,-1,1,-1,-1,0,-1,VV64,21,04,2019,0,-1,-1
20190403192277,1,1,001.001,0,102.9,-1,1,CS96,-1,0,2,VV82,28,03,2019,0,14,CS99
20190403192284,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,VV64,08,04,2019,0,-1,-1
20190403192285,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,MM86,05,04,2019,0,-1,-1
20190403192288,1,1,001.001,0,60,-1,1,CS96,-1,0,2,LL97,01,04,2019,0,24,CS91
20190403192292,1,1,001.001,0,120,-1,1,CS96,-1,0,2,CM99,06,04,2019,0,12,CJ98
20190403192296,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,CM58,15,04,2019,0,-1,-1
20190403192297,1,1,001.001,0,49.7,KP73,1,CS96,-1,0,2,QQ59,14,04,2019,0,29,CS97
20190403192303,1,1,001.001,0,45,-1,1,CJ98,-1,0,2,WW96,07,04,2019,0,32,CS91
20190403192313,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,QQ56,16,04,2019,0,-1,-1
20190403192314,1,1,001.001,0,130.9,-1,1,CS91,-1,0,2,QQ71,01,04,2019,0,11,CS96
20190403192316,1,1,001.001,0,48,KP73,2,CS91,-1,0,2,ZS92,19,04,2019,0,30,CM99
20190403192317,1,1,001.001,0,65.5,-1,1,CS91,-1,0,2,QQ71,15,04,2019,0,22,CM99
20190403192319,1,1,001.001,0,46.5,KP73,1,CS91,-1,0,2,II92,15,04,2019,0,31,CM99
20190403192325,1,1,001.001,0,38.9,KP73,1,CS91,-1,0,2,QQ48,18,04,2019,0,37,CJ98
20190403192327,1,1,001.001,0,40,KP73,2,CM99,-1,0,2,QQ48,07,04,2019,0,36,CS96
20190403192328,1,1,001.001,0,68.6,KP73,1,CS97,-1,0,2,QQ82,07,04,2019,0,21,CS96
20190403192330,1,1,001.001,0,53.3,KP73,1,CM99,-1,0,2,II96,17,04,2019,0,27,CS91
20190403192333,1,1,001.001,1,96,KP73,1,CS99,-1,0,2,QQ68,07,04,2019,0,15,CS97
20190403192334,1,1,001.001,0,96,KP73,1,CM99,-1,0,2,ZS92,01,04,2019,0,15,CS96
20190403192337,2,3,181.001,0,-1,-1,2,-1,-1,0,-1,WW96,01,04,2019,0,-1,-1
20190403192339,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,QQ63,07,04,2019,0,-1,-1
20190403192340,4,7,195.001,0,-1,-1,1,-1,-1,0,-1,QQ56,26,03,2019,0,-1,-1
20190403192341,1,1,001.001,0,40,KP73,1,CM99,-1,0,2,WW96,12,04,2019,0,36,CJ98
20190403192344,4,7,195.001,0,-1,-1,2,-1,-1,0,-1,CM99,26,03,2019,0,-1,-1
20190403192345,3,6,021.003,0,-1,-1,1,-1,-1,0,-1,QQ52,09,04,2019,0,-1,-1
20190403192346,1,1,001.001,0,31.3,HX35,1,CS99,-1,0,2,QQ48,16,04,2019,0,46,CS95
20190403192347,1,1,001.001,0,53.3,KP73,1,CS91,-1,0,2,WW99,13,04,2019,0,27,CJ98
20190403192350,1,1,001.001,0,43.6,KP77,1,CS91,-1,0,2,WW96,09,04,2019,0,33,CS97
20190403192353,1,1,001.001,0,75.8,KP73,1,CM99,-1,0,2,ZS92,08,04,2019,0,19,CS96
20190403192354,1,1,001.001,0,65.5,-1,2,CM99,-1,0,2,QQ83,08,04,2019,0,22,CS91
20190403192355,1,1,001.001,0,57.6,KP73,2,CM99,-1,0,2,VV82,28,03,2019,0,25,CS91
20190403192358,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,QQ71,25,03,2019,0,-1,-1
20190403192365,1,1,001.001,0,90,-1,1,CJ98,-1,0,2,QQ71,10,04,2019,0,16,CS91
20190403192369,1,1,001.001,0,49.7,-1,1,CJ98,-1,0,2,QQ63,21,04,2019,0,29,CM99
20190403192371,1,1,001.001,0,57.6,-1,1,CS96,-1,0,2,WW94,07,04,2019,0,25,CS91
20190403192373,1,1,001.001,0,84.7,-1,1,CS91,-1,0,2,QQ94,08,04,2019,0,17,CJ98
20190403192374,2,5,021.002,0,-1,-1,2,-1,-1,0,-1,MM86,20,04,2019,0,-1,-1
20190403192376,2,3,181.001,0,-1,-1,2,-1,-1,0,-1,CV97,03,04,2019,0,-1,-1
20190403192378,1,1,001.001,0,55.4,KP73,1,CS91,-1,0,2,QQ55,07,04,2019,0,26,CS96
20190403192380,1,1,001.001,0,180,-1,1,CU96,-1,0,2,QQ82,07,04,2019,0,8,CS96
20190403192385,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,LL95,04,04,2019,0,-1,-1
20190403192389,1,1,001.001,0,80,KP73,1,CU96,-1,0,2,II92,13,04,2019,0,18,CS96
20190403192390,1,1,001.001,0,43.6,-1,2,CU96,-1,0,2,CV97,26,03,2019,0,33,CS96
20190403192392,1,1,001.001,0,160,-1,1,CU96,-1,0,2,WW99,09,04,2019,0,9,CS96
20190403192394,1,1,001.001,0,144,-1,2,CS96,-1,0,2,LL97,09,04,2019,0,10,CS94
20190403192402,1,1,001.001,0,40,KP73,1,CS96,-1,0,2,II92,20,04,2019,0,36,CS94
20190403192406,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,QQ48,01,04,2019,0,-1,-1
20190403192408,1,1,001.001,0,65.5,-1,1,CS94,-1,0,2,LL95,18,04,2019,0,22,CJ98
20190403192414,2,3,181.001,0,-1,-1,2,-1,-1,0,-1,QQ56,08,04,2019,0,-1,-1
20190403192416,3,6,021.003,0,-1,-1,2,-1,-1,0,-1,CV97,14,04,2019,0,-1,-1
20190403192417,1,1,001.001,0,68.6,-1,1,CS96,-1,0,2,QQ55,06,04,2019,0,21,CS94
20190403192420,1,1,001.001,0,205.7,KP73,1,CJ98,-1,0,2,QQ71,15,04,2019,0,7,CS94
20190403192423,1,1,001.001,0,53.3,KP77,2,CS96,-1,0,2,CR05,31,03,2019,0,27,CJ98
20190403192424,3,6,021.003,0,-1,-1,1,-1,-1,0,-1,QQ82,10,04,2019,1,-1,-1
20190403192425,1,1,001.001,0,80,KP73,2,CS96,-1,0,2,QQ67,18,04,2019,0,18,CS94
20190403192431,1,1,001.001,0,68.6,KP73,2,CS94,-1,0,2,LL97,25,03,2019,0,21,CJ98
20190403192432,3,6,020.015,0,-1,-1,2,-1,-1,0,-1,ZS92,31,03,2019,0,-1,-1
20190403192433,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,II96,29,03,2019,0,-1,-1
20190403192439,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,CV97,02,04,2019,0,-1,-1
20190403192442,1,1,001.001,1,51.4,KP73,1,CJ98,-1,0,2,WW96,08,04,2019,0,28,CV85
20190403192447,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,QQ58,13,04,2019,0,-1,-1
20190403192448,1,1,001.001,0,53.3,-1,1,CS94,-1,0,2,LL97,07,04,2019,0,27,CS96
20190403192456,1,1,001.001,0,53.3,-1,1,CS96,-1,0,2,QQ48,08,04,2019,0,27,CS94
20190403192457,2,3,181.001,0,-1,-1,2,-1,-1,0,-1,CI86,27,03,2019,0,-1,-1
20190403192470,2,3,231.001,0,65.5,-1,1,CJ98,-1,0,2,II96,12,04,2019,0,22,CS96
20190403192477,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,WW99,06,04,2019,0,-1,-1
20190403192483,1,1,001.001,1,102.9,-1,1,CS96,-1,0,2,QQ45,01,04,2019,1,14,CS98
20190403192484,1,1,001.001,0,160,KP73,1,CJ98,-1,0,2,VV64,25,03,2019,0,9,CS98
20190403192485,1,1,001.001,0,65.5,-1,1,CS94,-1,0,2,QQ55,21,04,2019,0,22,CS98
20190403192488,2,3,181.001,0,-1,-1,2,-1,-1,0,-1,QQ63,07,04,2019,0,-1,-1
20190403192491,1,1,001.001,0,48,KP73,1,CS96,-1,0,2,WW96,05,04,2019,0,30,CS94
20190403192494,1,1,001.001,0,36.9,KP73,2,CS94,-1,0,2,CM99,11,04,2019,0,39,CS96
